"","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050"
"106005",0.725762184071937,0.714772763217037,0.705928361252086,0.69966135071276,0.693749465511831,0.689191452427347,0.683691855187429,0.677910828437664,0.670253169352285,0.667674673270363,0.668238991633998,0.668323130896131,0.632195394128093,0.610300574522661,0.578601823454151,0.550199821540729,0.525645016872842,0.496350424870035,0.474859428289534,0.458752976024195,0.447950665941953,0.441067038611899,0.433743259069377,0.428425971623054,0.421663775911707,0.412887273185471,0.405298972600449,0.399512240408181,0.397191801686222,0.394855077521119,0.388630152953003,0.385901240985738,0.414929395833373,0.429011999068791,0.429011999068791,0.432909240459593,0.439067833954014,0.454931240146176,0.466088276848442,0.470804081551754,0.474493982963001,0.474267389714165,0.473674780089748,0.466142678976829,0.457665118549538,0.452079658038374,0.446043387776703,0.439473039466665,0.430933499772241,0.42317038209897,0.421921082776765
"106725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106729",2.92179079972338,2.92486468633305,2.92542242534885,2.91742619692568,2.8436165467924,2.84500130893348,2.81220492667264,2.79232403868002,2.72100153750542,2.66401573013625,2.69165927671112,2.69536894665315,2.61919434923024,2.65617809793431,2.66269751040727,2.68192690444201,2.70734594195609,2.72065749216082,2.73210014529683,2.738538888185,2.70912920777705,2.77593764976364,2.82792908862527,2.81214347261429,2.89745163755676,2.97468391060531,3.03774351983017,3.0742769600648,3.10547509976016,3.14944444127345,3.17150151959595,3.17312568674394,3.19613723234309,3.2187980973102,3.21261931667432,3.2109369574664,3.05461267804543,2.90937556624658,2.74742727876298,2.5932265709373,2.44922801083368,2.31445488198524,2.1873546663403,2.10188284421695,2.02693096838439,1.97148380538141,1.94266601952639,1.92832417249263,1.91803211138723,1.91500056504364,1.7705762237868
"106730",3.83622481050479,3.83635007272182,3.8421349137296,3.91100495245838,3.70919634589332,3.56057846977821,3.46544859910781,3.28573631136309,3.14779000940201,3.0019577902597,2.88070772406908,2.76047198112952,2.67054703991919,2.54126114060641,2.5707444449196,2.58213911037178,2.57791848993088,2.58120745539153,2.57862724085381,2.56414562801205,2.56540545702636,2.57680474640311,2.58531112901628,2.53633206059,2.74089558324535,2.88837193509001,2.98189036378345,3.08329641816012,3.28617440045567,3.25980983949779,3.23727929174152,3.2348293722037,3.21869208038212,3.20935246834809,3.18528484635059,3.16669283342391,2.99412851940116,2.83585197497098,2.69987059635777,2.58510903809524,2.48470919654685,2.38772215163916,2.30764067077572,2.24454168223347,2.20131642769235,2.16815552513656,2.14993855332186,2.14045049227081,2.12948555294086,2.32801331182003,2.29438262516358
"106731",4.31173973629557,4.30796791066874,4.31267802103445,4.3232577491189,4.33369619843053,4.31740551001355,4.28232488577169,4.26415060660048,4.03962004943868,3.86604585706097,3.73706611156832,3.62861310204106,3.5422665688368,3.47353213241765,3.4244720565926,3.3991141218778,3.37039723493188,3.35843675652061,3.34693101205843,3.3251147531621,3.31884175719709,3.31984590355979,3.3136948418761,3.30469552617763,3.30226020657256,3.3176065216759,3.34222444967028,3.35462282427996,3.56651211927949,3.52778732024725,3.49268223569907,3.45537132430679,3.42091595248234,3.39402773531242,3.35075223039636,3.31613616606446,3.29357044014739,3.24989103868887,3.19388290963381,3.14647772264528,3.10805725907788,3.06380736491934,3.0272519421149,3.0087099346478,2.98539468869873,2.94753096785303,2.9196604505084,2.89945924008538,2.87857280927766,3.07744655888935,3.25477581854972
"106732",4.61594064067103,4.60910038642218,4.61261427512933,4.62546716512335,4.63623920363078,4.64390692232328,4.63256052631824,4.40580326436368,4.21444565563737,4.05776168614173,3.94443505047388,3.84884562040124,3.77525063214784,3.71725732341045,3.68029229439481,3.65575130687681,3.62444831848528,3.61122229302252,3.59766501249025,3.57337835096155,3.56608321408539,3.56605680169436,3.55719556650615,3.5406442371911,3.53332208948923,3.52298553810638,3.52288452190846,3.74036857190923,3.91943448647946,3.8459482845868,3.78227443297397,3.72255524870421,3.66928152124414,3.62883401409095,3.57331472436606,3.53092869621582,3.5037413659403,3.47561110082467,3.44008858346491,3.41555179246201,3.40059564708622,3.37663915746796,3.35838356271455,3.35842409172315,3.13020792274105,2.97193253930675,2.86616860066107,2.80063004280486,2.75450393123885,2.9500002550843,3.12811620415971
"106733",4.8302061616283,4.82501116639138,4.82958545330889,4.84872698714079,4.86269298827446,4.87429409168812,4.870363868757,4.63141724959716,4.43004130390191,4.27230454587878,4.1634449498475,4.07670726484539,4.01241323317776,3.96276536681638,3.93780625278282,3.92124266329619,3.8999014133284,3.89213029743832,3.88893316763987,3.87194715330317,3.86743967961854,3.87293022507057,3.8629397379623,3.84780614574759,3.84489252725137,3.83881121156044,3.83424612941819,4.06272020805298,4.25270966806783,4.16775844962111,4.08947233940133,4.01858202489008,3.95838792747047,3.91456944897567,3.8542716886859,3.80798132593497,3.77942814644037,3.75235112423714,3.71783362099092,3.69656076513186,3.69233069628677,3.66994109036672,3.65867662202026,3.66516568820364,3.4209744054648,3.22237814571917,3.08044662742774,2.98881716667242,2.92621298272381,3.127412397064,3.3130271933152
