"","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050"
"92298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95179",12.5509048072978,12.4661002536662,12.2687779120697,11.9723782736475,11.9251002391603,12.01362796139,12.0767731076926,12.0601734189515,12.0403121394302,12.1370622462638,12.2942451870016,12.3235399617585,12.3277821063238,12.2316799645228,12.0193608254526,11.9669101683289,12.0267400782202,12.2124381471447,12.4914749002819,12.7439053539084,12.9502934827263,13.3036762509171,13.7795272322709,14.0610665007492,14.1023120964763,14.140243373058,14.162326998781,14.255420034963,14.245793940299,14.0094254317915,13.7511976524492,13.652020209517,13.6447847025554,13.6312915483692,13.5985965581334,13.5800875180915,13.522687566273,13.467482243078,13.438011258302,13.4513354062568,13.3134893756973,12.9744880524622,12.663850541328,12.5628814718614,12.5986104063826,12.6583544782791,12.6897468311138,12.6735794129338,12.6592845197962,12.7142556289757,12.7657234563217
"95180",6.38643403234746,6.40491724785426,6.36529022937582,6.25432061832161,6.27652799391985,6.33556056790952,6.34857627985395,6.36721636332128,6.42614280471904,6.48075539523176,6.49865289230248,6.52749184462549,6.53856985603379,6.57214231770308,6.61304712650703,6.62669298015843,6.67238213196107,6.69348137560403,6.77746183409661,6.86638555607298,6.95449049157217,7.01587879044867,7.10345156060389,7.2581038051296,7.3257866872309,7.32898119860435,7.3199033317336,7.28531250318482,7.3222250573803,7.29024363479393,7.25597442281072,7.20269004642896,7.14994180653384,7.13867306495324,7.09559911090966,7.04294354927627,7.00654638065441,6.97496494834874,6.88846017109253,6.84305818657501,6.84490238485089,6.79921468225492,6.74940228428539,6.65359984234139,6.61832567464549,6.63997086949728,6.66382327829003,6.7097331748301,6.69756129654553,6.73150230756695,6.75224356959969
"95181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95186",32.304304964895,32.388806006669,32.3182396969611,32.0393503287787,31.9991419544534,31.9795148018236,31.8815997086117,31.6201708375379,31.3533024183375,31.1632870896492,30.9646627859519,30.7443645006602,30.5684442309268,30.4687958372723,30.094595028246,29.4508280376699,28.8794639890479,28.433652619861,27.8571840415211,27.2486909073925,26.7634804957871,26.2007817883762,25.5838580537262,25.0577848207045,24.2361127875859,23.411224478994,22.6566031637816,22.0270757163099,21.5494823700423,21.0675202187611,20.6411020622891,20.0706828528418,19.4404854380606,18.7234864475061,18.1630494898761,17.8486546848181,17.4656014367505,16.9723105914478,16.5794635823176,16.2043189705007,15.7322610007468,15.3162486901114,15.0909600689183,14.8372153632881,14.6069165433647,14.4008435433808,14.0559524519802,13.5752520747678,12.9959737164682,12.3696706901434,11.6896418691079
