"","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050"
"59151",5.02915473307221,5.0710088997091,5.10782345629089,5.14200886333606,5.18511131822923,5.21299078630383,5.26507785117079,5.29875102195603,5.35131695397137,5.41300654448837,5.44121256036965,5.47182864682079,5.48657493250635,5.53616174254102,5.60225847775696,5.64833922996195,5.67999274099487,5.7149035516619,5.72523180354421,5.76612856574905,5.80501665044089,5.81078859081815,5.8424995622379,5.85469383605536,5.89211625186192,5.9322757694996,5.92735710730717,5.96362735546067,5.95970688441503,5.96654379114254,5.98782430349158,6.01678230179773,6.05697772744252,6.04018423118426,6.01839685027479,6.03233475509785,6.03082964375111,6.05058569604081,6.07771824948501,6.07805220237623,6.06123865972251,6.06397728653875,6.06912474107052,6.08378523358988,6.09132106803592,6.03346787208468,6.03980027746795,6.02251771929272,5.99473989293919,5.97716646607631,5.97409348738679
"59154",4.76344665561774,4.80369039347602,4.83661927459122,4.89255692109345,4.92020851852816,4.95683870901969,4.99665289784561,5.03383383782658,5.08598338815118,5.13354702062216,5.16803282021608,5.20425452688947,5.24599270123212,5.29562026541859,5.33527090910314,5.35732481646058,5.3930209456634,5.41492556088611,5.43668451670298,5.48019641020532,5.51555332327456,5.53531995735497,5.56268438085767,5.55702708431866,5.59392423328446,5.62059943835048,5.64243023894266,5.66439954045234,5.67338843534698,5.69599849507387,5.72214214968634,5.72381110566177,5.7362882919941,5.74171501801294,5.7437108362346,5.77864627475045,5.77937745287687,5.79607006178446,5.8087955282864,5.81519270434756,5.81188936474308,5.81824400253593,5.82843387610785,5.83378123169402,5.83346580063919,5.81314170011801,5.81157506898943,5.79960705824953,5.77531484897428,5.75463581181177,5.73627602516453
"59155",4.22144667220709,4.25487547138441,4.28217679961966,4.32937636736801,4.35484798172953,4.39085326376971,4.42905387499016,4.46352292488479,4.50876914381912,4.55118314230794,4.58384418289114,4.61930079259494,4.65245980699833,4.69541863686018,4.73467696418969,4.75574745508498,4.78817970639076,4.81592299665712,4.83240570931457,4.86451929053285,4.88735493319375,4.91745403943123,4.94557631003691,4.93601854837633,4.97085314416755,4.98686164210153,5.00583336228597,5.03202912277782,5.03845864630194,5.05737151750295,5.07509571344224,5.08727633512307,5.09390010900913,5.0977625308552,5.09801971790168,5.12371738713452,5.13332360694785,5.13784382912451,5.16389443734083,5.16819506826102,5.1703001146545,5.16482110143355,5.17313070227296,5.18547637673441,5.18170512207035,5.16597486826248,5.16559798232287,5.15254482436812,5.1293913754498,5.11393999259658,5.10389741468755
"59156",1.58674196057145,1.59764457062031,1.61207169930624,1.63047819376551,1.64191196736972,1.65530913150485,1.67015720407584,1.68345605102186,1.69767709451064,1.71612000005695,1.72848349009386,1.74016447843058,1.75511326638707,1.76945587998647,1.78365678957985,1.79789775354699,1.81281701190056,1.82810592705145,1.83725426905694,1.85118141030737,1.87051997942125,1.88123426402903,1.89523448918817,1.89819962174536,1.91763623508266,1.92276121087516,1.92946620109972,1.93441310720384,1.93256237874982,1.93171397710354,1.9419203401878,1.95228864375455,1.95807237712919,1.96110460682402,1.95905649868163,1.9648921021999,1.97353041123333,1.9739633519624,1.98116419616225,1.98213628796758,1.97374850726578,1.9693226392625,1.96485292554383,1.96510456963551,1.95944433470164,1.95473642718639,1.94979676001988,1.94743365345672,1.9457177481734,1.94321646100848,1.93480091341441
"59868",3.73843067813359,3.77017513396391,3.81102488905627,3.85803959181492,3.8961992252077,3.93791776464808,3.98431376248292,4.0258764352258,4.08065783324296,4.12444512185992,4.16795567791599,4.22289161794725,4.26159523338681,4.30440752674299,4.34189901049549,4.37106841093094,4.41164561239615,4.4648193472767,4.53205547582968,4.60138825400342,4.66152056317304,4.71341485844704,4.76762237503758,4.8119614688365,4.88072662244532,4.93674001148218,4.98718759333609,5.03165483009363,5.05433132488322,5.0857134028875,5.10679386143016,5.11302181119461,5.13590990204948,5.14672362791523,5.15825402453301,5.18817844880161,5.21348176355191,5.22969650245016,5.23406114906807,5.2480936341743,5.2415532277416,5.24066483480074,5.24265651007019,5.21933073632865,5.20264454546423,5.16902635554249,5.15219249485209,5.13336603308786,5.12514105676179,5.12360417013138,5.14116784341476
"59869",4.9993926042469,5.06400975661109,5.13590955487335,5.19685493456866,5.25602189253945,5.32347372747363,5.38612695267265,5.44845027334955,5.52011026589367,5.59960130865386,5.69374647906965,5.76672083120529,5.81456420143496,5.87581937977215,5.91403512806722,5.97514203554307,6.07500368531025,6.18879269596729,6.29532440203331,6.40969346141996,6.51483633823132,6.59498524014142,6.67454595627991,6.7797564289738,6.86372645259491,6.95044732178289,7.00045738492387,7.05770591165138,7.05319332536884,7.05061203785258,7.02275512224683,7.0121171202579,7.030125328154,7.05130060314324,7.05787305464112,7.09968312285343,7.11420335411802,7.13210366804919,7.16104996177648,7.1493697311602,7.15346496333802,7.15055077391533,7.10251630082074,7.02198458602666,7.01219338976052,6.96480356163145,6.94578507481687,6.92742521438227,6.95574414436773,6.9606851842504,6.9977903960689
"59870",6.86767816597785,6.93420931492004,6.98041987383161,7.04470089938313,7.08324145834455,7.15472561288349,7.21046650389494,7.26496873455304,7.32952864098793,7.39316321780469,7.47053961145665,7.52321012364077,7.59376559539864,7.66289288274779,7.71068778441448,7.75398902226829,7.81118149014938,7.84163165346549,7.87354694395557,7.92301652282946,7.97312425010762,8.01794987190483,8.07611240402167,8.0718929095473,8.12711200893699,8.14625036306604,8.18373285133187,8.24012483067591,8.2596582691001,8.29568054290021,8.33624803117157,8.36785353812941,8.37211066176572,8.37663596533313,8.3776934274552,8.39957101649114,8.39650301697435,8.41842282946288,8.44350461891947,8.45425232236615,8.44789534142309,8.44821245720297,8.4482894030315,8.48688775084437,8.49014472116533,8.48237857907865,8.49608350370799,8.46555168192381,8.44409669545458,8.43314388848059,8.39881298067364
"59871",7.10339244528332,7.13345278841902,7.16361372030608,7.22554135135782,7.28658578641357,7.3372233035744,7.39390193864276,7.44682353091949,7.50984829701022,7.57307006750451,7.60727690821136,7.66143936347979,7.70939987820939,7.75336222716741,7.7887297875842,7.82567426090034,7.86982165077815,7.89949077005584,7.93773474671044,7.96820943553396,8.01576784174834,8.06083956717953,8.11029234390871,8.1026551559861,8.15300692217513,8.17753532331746,8.21565231199868,8.24357002218346,8.27149318651993,8.30478478192904,8.36093983013661,8.35112080428425,8.36138899816292,8.3837599053038,8.39333647956866,8.41707979126055,8.42286263226237,8.44464244335324,8.4520917208117,8.4833769293721,8.48295228399544,8.49138649800023,8.50684286329085,8.5255341532977,8.51482891324053,8.49410838668915,8.47657666420608,8.46187519461752,8.41542041176238,8.39204449440967,8.37730210807358
"59872",5.19654005342018,5.22373241007027,5.25972409141989,5.29308151151949,5.33629709102939,5.37250507810377,5.42007004584726,5.4549814840418,5.49975986319818,5.54945428026095,5.57520641216194,5.6087133123982,5.64611950276324,5.67325860583672,5.7259738446833,5.74862308648494,5.77791601196325,5.80479945895784,5.83115654700902,5.85715995718508,5.89705524684191,5.94421203584654,5.96140964566452,5.96413758429274,6.0045629228114,6.02678423396197,6.04275226010051,6.06489186774279,6.07448748148906,6.08897612398731,6.12754836249278,6.13824789433346,6.16794535719409,6.16706788881976,6.15330857218021,6.17737155385313,6.20064031853138,6.20963826676195,6.21707967497437,6.23358537429758,6.2248896263351,6.21150352881123,6.23202961883232,6.24319449954672,6.23184155563914,6.23065401442224,6.20579510230128,6.19084070898236,6.16057120496454,6.14658310394711,6.13616410834832
"59873",3.29822932197239,3.3251157247902,3.35008473613873,3.3724181625997,3.39894878342357,3.42232171932599,3.45048745839458,3.47363290631479,3.50972111111508,3.53680383745458,3.56114000261269,3.58319676823157,3.60276382201328,3.63745874582156,3.66297213849217,3.67502145183511,3.69368657769589,3.71793666217587,3.73001899148694,3.74893509625494,3.76713454984239,3.7839726437857,3.80339446100861,3.80771472662001,3.82780841073272,3.84156099401377,3.85380454015408,3.87212370781786,3.87584233905805,3.9027541320028,3.91342415564596,3.93168573240409,3.94463600275107,3.94433445171213,3.93699730151727,3.95508401917749,3.9641411858516,3.9740832562871,3.98345669673143,3.99386356512136,3.98742813277954,3.98346689546987,3.99456571713776,3.9967302632564,3.99590047137613,3.98996052083826,3.98526610798016,3.97533350968999,3.9587439113655,3.93605455664678,3.93197257974767
