"","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050"
"82205",1.07197746723832,1.12176254556753,1.16200559658928,1.213939772519,1.26017583274567,1.30261165412301,1.25786760137669,1.23861797942435,1.23490199969483,1.23944496718871,1.240207286405,1.23481804440258,1.22610270918083,1.20635661499783,1.20576193456211,1.20807876675791,1.21270589335933,1.21832398802082,1.21313651363251,1.20976204525666,1.20844517515799,1.17683222731646,1.13937946846874,1.08677877838508,1.03896401536371,0.993786387575796,1.03347049074833,1.04644954573254,1.04665567408484,1.03700907136779,1.03009616309453,1.02550827262682,1.02575961574874,1.02746904975029,1.03319843194929,1.04280595685877,1.05039445625086,1.05598634374757,1.06249533969074,1.05917374956112,1.05455734629595,1.07557359169479,1.11193542427551,1.14886828605645,1.18581378200743,1.22082444721644,1.25139158163974,1.28200555334022,1.30928158577861,1.33634173328423,1.35550902014178
"82206",0.81326063123488,0.863532700976987,0.906268392983223,0.885649586970377,0.902865549351443,0.931754664278458,0.898910137505787,0.883349597479108,0.876636813588539,0.875637146743135,0.874583217688793,0.871708904239485,0.867471876910493,0.865751975407615,0.877229548460388,0.892299864849714,0.908675507227527,0.92666925746758,0.932610810518782,0.939973823546072,0.927090490119294,0.898573562360908,0.869962819294662,0.90103299147528,0.891665470011288,0.86810178798101,0.903551744486597,0.919317402836094,0.929237378140611,0.930469733953863,0.929137065983216,0.926522209603266,0.926134598174915,0.923689743898142,0.925856042429085,0.931164298624491,0.93609029009084,0.9341566315515,0.937274602004657,0.932427959922183,0.948527414658874,0.975597929203793,1.00979402392254,1.04693943672754,1.08087388826576,1.11229746201245,1.14209704403487,1.17443717834734,1.20221520353477,1.2308628676328,1.25106462716965
"82924",0.97322396132804,1.00918547132219,1.03812419915353,1.07573541053862,1.11321041564029,1.1488906225232,1.18641605387155,1.20247780640257,1.21211173096511,1.22421613907614,1.23432425290389,1.24249645154451,1.24805755964774,1.24944791311761,1.2459584327054,1.24029726776678,1.23659273142112,1.23364631354409,1.22507605320749,1.21538145514978,1.20048842083412,1.18721929594454,1.1611841449137,1.12017198638533,1.07659083484546,1.03312355131149,0.986179591089907,0.96082950981674,0.941916849781093,0.923243941665686,0.90486536041249,0.887040565900472,0.874200295492989,0.862127424714618,0.855670086747856,0.85338042825745,0.851347596618363,0.852630271918951,0.798510522548926,0.76596041849251,0.751964785090204,0.700195901722884,0.686955401219761,0.6918003015899,0.664697387318349,0.661625794181138,0.668737939409546,0.681749224659709,0.694722390150342,0.70940994330743,0.722681585052972
"82926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84367",0.368085131530825,0.373767413097361,0.376759639023566,0.384272174703988,0.390857691753468,0.395969854436232,0.378242091260701,0.360632582192419,0.345610713854502,0.33580910134997,0.329869483312082,0.326209901050791,0.324311706699339,0.3217380401436,0.31626050485327,0.295996346715007,0.276230812996327,0.256276477429747,0.23730419178096,0.223284819716797,0.212082434724839,0.201092033692739,0.191567426729274,0.179134312856838,0.168257225340333,0.159562444145229,0.175066526308605,0.191336825024326,0.20725601149342,0.219995085922989,0.207586907191545,0.192550746059291,0.181424911631426,0.176615532656336,0.1782641008158,0.199596058630472,0.22266421861759,0.248518495100356,0.27351533148566,0.292741818782786,0.312250245728444,0.330542289184023,0.351349236361134,0.373353789627628,0.394165837299354,0.414946984133635,0.432571043850419,0.450082102620401,0.482803760781113,0.505239613188565,0.546569372046448
"84368",1.05268163828368,1.06915606157213,1.08135923717396,1.09552908805409,1.11036830654878,1.12560378226069,1.07436647937474,1.04598992155597,1.02876198634383,1.02201143529266,1.0187331696665,1.01936366732421,1.01602235744394,0.99893166731837,0.98139742245124,0.925070393503,0.882630790517837,0.849242522814552,0.820466199308646,0.799644009356679,0.775204828830749,0.742029381017682,0.716662785834827,0.691864290230891,0.670945792968344,0.652714928798703,0.702723198792909,0.734345888695169,0.760127549561761,0.780021963284697,0.730754133700991,0.703976766147635,0.697790912534464,0.711096484212591,0.733219397247548,0.798552742411203,0.851218632028327,0.900335997360926,0.946794841736156,0.983055743876074,1.02723555277522,1.08356436974341,1.14031840895565,1.19028128469064,1.23588341764509,1.27810379144473,1.3179629056393,1.35504557067512,1.38610090833448,1.41909264687463,1.51776398646533
"84371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
