"","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050"
"83651",7.07811599390188,7.12693521064301,7.09881230696701,6.99355779867738,6.91119914911824,6.54664195728414,6.26243997438195,6.00904120244923,5.81277910863736,5.66974503281534,5.56525935524733,5.47945508289453,5.39505118928528,5.28332642017243,5.19759315049742,5.14369558857369,5.08439064532542,5.03863595702428,4.92706683910235,4.84363670183339,4.82398135301265,4.46294892354125,4.2804733750633,4.2001553823215,4.15215831695907,4.38737624109283,4.56139877583596,4.69920922073936,4.80005683758489,4.83241006984864,4.87240662665266,4.89064221590391,4.90286349120663,4.93157266440295,4.93958005223476,4.9356493375335,4.89606383811163,4.85313328252745,4.86457989908988,4.86407658066821,4.83161648370318,5.11671427467868,5.2854684089458,5.32570062433686,5.31580704227065,5.30874605823801,5.2879692603641,5.24867621875247,5.19503481112332,5.17109681515558,5.10053953938798
"83652",6.10872149866627,6.13887829954619,6.10107592524091,6.03783376971606,5.97344454714687,5.61708189638013,5.40738116445391,5.24180838980473,5.11745051764468,4.96598392335262,4.87767273067343,4.80485836998047,4.71829751150357,4.64435211549252,4.57655492364831,4.52371663351411,4.46090248930309,4.40055804022441,4.30689125109862,4.23610530360103,4.18848009247927,3.90354988135023,3.79081849053564,3.73478517571425,3.71367944208423,3.91146381873345,3.99839946256382,4.10416118437805,4.14766832777998,4.19553964868734,4.2166511107959,4.21149498754478,4.20701302273054,4.20572031848732,4.19108418588261,4.20271971737608,4.18461141373583,4.15765593813037,4.11899162453812,4.12668910182857,4.10305372490171,4.33370123349651,4.4516551253883,4.45233849705281,4.45348620816457,4.44809226214235,4.41697251690176,4.43270060644253,4.40815607854887,4.36671840518786,4.30617664781214
"83653",5.92234469867399,5.95471892941764,5.91228091638578,5.86657666924301,5.82841583500582,5.47775320418594,5.27546057293337,5.11531281001975,5.00602494757342,4.89187799880518,4.82904621222048,4.75856217386965,4.69764651707834,4.65016147005649,4.59539065027362,4.55660087584647,4.48496709748095,4.42006653978712,4.32555266267781,4.24309685471419,4.21107497803128,3.92097135609105,3.81912020246754,3.76489307497738,3.71318877625469,3.89914773135574,3.97271187536023,4.07847837321648,4.09070280598988,4.10827892649945,4.12114429313722,4.12481986139386,4.09466417237569,4.09703094417073,4.06668264630021,4.07174707327705,4.06739430560441,4.04652579277998,4.01445580875155,4.02822232899716,4.0081277507937,4.22190825084874,4.31853474401062,4.34840170398284,4.35573244385956,4.37932865937647,4.36695097172844,4.28775513725546,4.2904712030566,4.27028371391189,4.21926070902752
"84371",7.95615821583633,7.93768787172671,7.83377888454379,7.70167162895359,7.60292103845784,7.36807466314443,7.15114550404541,6.90315822790233,6.7279051123783,6.54144676054684,6.43313268467025,6.29508581775786,6.20660302767839,6.11849413454907,6.00404035414221,5.95470188161701,5.85138462156709,5.76337679307926,5.64692467757999,5.56997322570131,5.51137831166646,5.46300768931485,5.42372913752225,5.40518728284757,5.39450360289126,5.47490071132716,5.56068526386314,5.67816897690203,5.74969955764447,5.84305120027671,5.86264336588009,5.9020217364635,5.86846847920266,5.90688551448274,5.91240359395751,5.92024939239084,5.91364834726249,5.88902516020804,5.86946985304139,5.8066552514196,5.79405624862505,5.8177483820365,5.578377016523,5.51398155609777,5.47739756760452,5.46991936693776,5.42869018048258,5.37153552814357,5.29148063310633,5.17114687722553,5.06253699046762
"84372",13.5025506327132,13.4471318512517,13.4006705598205,13.1978465817962,12.9622780303478,12.8026908690314,12.5658121337707,12.3098679507176,12.043735379067,11.900054806298,11.7213204677107,11.5738183903064,11.4764487765399,11.325273008584,11.1264346645988,10.9254968433644,10.7767682585154,10.6121724224912,10.484369070464,10.4186234445728,10.3125554657552,10.3448954635296,10.2841331906875,10.2625541410301,10.2444060167239,10.1929360239389,10.2332190352443,10.3283895084406,10.3593176268709,10.3673728849314,10.3637206560013,10.3470013421752,10.3896979692782,10.3811959224207,10.3586066651538,10.3606482702618,10.2860408260132,10.2191453423887,10.1775948592451,10.0355220578905,9.93902853747122,9.820669802884,9.60519063970733,9.57270544821109,9.54312076529479,9.51088715227104,9.53361138717249,9.44035741133884,9.33331574496973,9.20231363582801,9.12144795178501
"84373",13.2217944788499,13.1766023858325,13.1310536254218,12.9894776753584,12.7985618671632,12.6860962989241,12.4990455280061,12.2921356177844,12.0992285695376,12.0461553268686,11.970730491256,11.9156181122477,11.8438314098783,11.7002399863487,11.539172623569,11.3625671325743,11.2195411620005,11.0858564190305,10.9623009662514,10.9055248199727,10.7880570699641,10.8554143817657,10.8401884380312,10.7342011513057,10.650244482381,10.5406018531507,10.5463627353683,10.3031385587118,10.2637393261668,10.2005495337185,10.1448346917098,10.0830479687454,10.0861732069419,10.0705035481019,10.0761811829134,10.0333136412642,9.94486006386869,9.85443546388101,9.79761347193629,9.66996650150855,9.56255147038589,9.40223959650084,9.35610222968231,9.40510145431617,9.44823947910269,9.46338850184961,9.45901398154803,9.67229401585957,9.65505197153818,9.62569699291608,9.61616625791476
"84374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85091",8.25054550312925,7.87687549520547,7.68323339317677,7.54896545814794,7.33845715785396,7.23223927136013,7.09643889241406,6.97312466609971,6.82979813084279,6.75878080389586,6.64767701758053,6.58477649730897,6.60540795609666,6.44013050569837,6.32513771011422,6.20844925572365,6.11699001131054,6.04692746057488,5.97998825934603,5.95091887673192,5.86853050716085,6.24792055911087,6.40012716608809,6.48444420423356,6.53020044947855,6.53154484021583,6.56976553946928,6.60927628868734,6.62987322499618,6.63238124390071,6.64355669475544,6.62461128761265,6.66920737769324,6.6831251511105,6.70598236111449,6.66732763325363,6.61303658302093,6.54512687982959,6.53933203671844,6.44022322549453,6.37727978452336,6.31602789892592,6.29569646943546,6.21250337328304,6.16233468488424,6.12773714172809,6.11244424067748,6.07094433528899,5.74098330609332,5.53999527222043,5.40465347586613
"85092",12.7190712345291,12.1230788404769,11.7536479981465,11.4880166062288,11.256700447254,11.0549419879963,10.8783973944922,10.6753831637479,10.4925748713824,10.3335309196918,10.1974436677015,10.0712528210369,9.95312009817245,9.80231832520964,9.61943704298528,9.4380101510542,9.25151233666662,9.10243928718757,8.95148078714318,8.85390370799185,8.74202467634072,9.29448421595061,9.57865039555082,9.70263964349453,9.72156310011996,9.71382639161996,9.72179515895673,9.75746529921155,9.74102312531704,9.72951600720427,9.69617139736517,9.65029264247292,9.62887175904588,9.60232688687008,9.60580214766222,9.5743986118745,9.51287432664969,9.43098705241752,9.38129056304876,9.26517124578267,9.15611041530516,9.03279471311905,8.98118137501562,8.88721562911773,8.85046187964978,8.81765648069883,8.77688174540271,8.71087285004715,8.2623388405253,7.99347016905331,7.80899259158099
"85093",12.838419960453,12.2307238845622,11.9304953067234,11.7487198708739,11.5631999761504,11.4288282605748,11.2913450315163,11.1257214213385,10.9749481246141,10.8963702024498,10.8352419924341,10.7510743450609,10.6764095261368,10.535668693086,10.3608383378188,10.2077805837459,10.0365496528272,9.91298551250225,9.78359204162645,9.71004421839806,9.63166373196868,10.2238264852896,10.4373391093055,9.9571553226384,9.77403174525341,9.68598845404258,9.62331783786272,9.62867525035657,9.5437090602376,9.46807778349016,9.39376685344373,9.30046538519217,9.25048155052831,9.2134156151485,9.1842325192769,9.12627993555849,9.04376715466125,8.94436972229857,8.88439684202509,8.73216731714612,8.60414832357021,8.45245663436929,8.3661395395273,8.82525373484041,8.95464634979555,8.97134864693298,8.96920950292794,8.90096920747198,8.88278318548301,8.82207971620889,8.76500669573749
