"","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050"
"85092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85809",9.3267816001644,9.64077482217797,10.0262642863749,10.3442101515851,10.6212511097804,10.93998843463,11.2904797409602,11.6286121322616,11.7371971835652,11.3918152130515,10.961156191702,10.4798739050708,10.0658860545063,9.58043769963393,9.05348278772958,8.48289142365718,7.88385426327067,7.24594539215221,6.58914290020547,5.90352595441427,5.20872802719225,4.50657198323339,3.80519438898954,3.11301605769634,2.43128577924025,1.77981273376723,1.12200440163267,0.483691549796497,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13,-4.19442258703384e-13
"85811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86529",13.8636938512187,14.3007875881934,14.6178541482966,14.9752959505561,15.2835414294323,15.4756157380724,15.670251173551,15.89832442779,16.1568442451485,16.2330779430846,16.2354641849195,16.1985595156098,15.9753452053979,15.8039670430006,15.5508626832177,15.283838179735,15.0191083435712,14.7276703770786,14.3803079572321,13.9976244682566,13.5759004947332,13.1128294114773,12.6760425243575,12.3086986810844,11.8886078150177,11.4995446332687,11.1429784486389,10.7378969874107,9.90130762019755,9.14991498249772,8.4809865159957,7.82917858251154,7.29044058469752,6.76477653157351,6.24239277815015,5.74723885110401,5.24132528746137,4.71258835643151,4.20620983399949,3.71899671257972,3.24318445100747,2.75303960956632,2.29305030669425,1.77581603600503,1.32161407888236,0.884770790353652,0.430521342268482,-5.6576965334898e-13,-5.6576965334898e-13,-5.6576965334898e-13,-5.6576965334898e-13
"86530",19.7180052819465,20.2120822684336,20.7241486183557,21.1021053744017,21.4371778415442,21.8434839717305,22.2762631135838,22.6040155116798,22.8701965489676,23.1739424328895,23.3732207945116,23.5487976392733,23.7107647974666,23.7641289091527,23.8111510793406,23.7932818388622,23.7322109412279,23.617023327866,23.5085429196232,23.3803852535571,23.1790561574793,23.0646692631574,22.9724753594871,22.944942171198,22.9631374235978,22.9507414697791,22.7839158923253,22.5538745565598,22.364798497389,22.0631863532346,21.7711444383771,21.4706280724707,21.2599740029384,21.0428738490813,20.8676523142011,20.7046500550162,20.5118278257891,20.4033981595775,20.2472815120089,20.0796439545254,19.937816693312,19.754318810684,19.5118126392581,19.2233130953662,18.9495673209898,18.6980618971903,18.4343525203051,18.2719893480677,18.0938349242523,17.9775024788176,17.8543324673593
"86532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
