"","INDEX","X2000","X2087","change","EEZID"
"938",109601,20,7,-13,945
"939",109602,20,7,-13,945
"940",109603,20,7,-13,945
"941",109604,19,7,-12,945
"942",109605,19,7,-12,945
"943",109606,19,7,-12,945
"944",109607,19,7,-12,945
"945",109608,18,7,-11,945
"946",109609,18,7,-11,945
"947",109610,18,7,-11,945
"948",109611,18,7,-11,945
"949",109612,19,7,-12,945
"950",109613,19,7,-12,945
"951",109614,21,7,-14,945
"952",109615,23,9,-14,945
"953",110319,17,7,-10,945
"954",110320,17,7,-10,945
"955",110321,17,7,-10,945
"956",110322,17,7,-10,945
"957",110323,17,7,-10,945
"958",110324,17,7,-10,945
"959",110325,17,7,-10,945
"960",110326,17,7,-10,945
"961",110327,17,7,-10,945
"962",110328,16,7,-9,945
"963",110329,16,7,-9,945
"964",110330,16,7,-9,945
"965",110331,16,7,-9,945
"966",110332,17,7,-10,945
"967",110333,18,7,-11,945
"968",110334,18,7,-11,945
"969",111042,17,7,-10,945
"970",111043,17,7,-10,945
"971",111044,17,7,-10,945
"972",111045,17,7,-10,945
"973",111046,16,7,-9,945
"974",111047,16,7,-9,945
"975",111048,16,7,-9,945
"976",111049,16,7,-9,945
"977",111050,16,7,-9,945
"978",111051,16,7,-9,945
"979",111052,16,7,-9,945
"980",111053,18,7,-11,945
"981",111765,17,7,-10,945
"982",111766,16,7,-9,945
"983",111767,16,7,-9,945
"984",111768,16,7,-9,945
"985",111769,16,7,-9,945
"986",111770,16,7,-9,945
"987",111771,12,7,-5,945
"988",111772,13,7,-6,945
"989",34583,42,67,25,959
"990",34584,42,65,23,959
"991",34585,32,61,29,959
"992",35300,40,65,25,959
"993",35301,44,67,23,959
"994",35302,43,66,23,959
"995",35303,46,65,19,959
"996",35304,45,68,23,959
"997",35305,43,65,22,959
"998",35306,41,62,21,959
"999",35307,36,57,21,959
"1000",35308,7,13,6,959
"1001",36018,42,65,23,959
"1002",36019,46,67,21,959
"1003",36020,44,67,23,959
"1004",36021,47,68,21,959
"1005",36022,46,65,19,959
"1006",36023,48,66,18,959
"1007",36024,51,67,16,959
"1008",36025,51,64,13,959
"1009",36026,52,66,14,959
"1010",36027,50,60,10,959
"1011",36028,37,60,23,959
"1012",36029,24,51,27,959
"1013",36031,8,16,8,959
"1014",36032,25,54,29,959
"1015",36033,26,53,27,959
"1016",36034,26,51,25,959
"1017",36035,2,5,3,959
"1018",36036,26,48,22,959
"1019",36037,27,47,20,959
"1020",36038,22,42,20,959
"1021",36039,19,34,15,959
"1022",36736,45,62,17,959
"1023",36737,48,61,13,959
"1024",36738,46,63,17,959
"1025",36739,47,63,16,959
"1026",36740,45,63,18,959
"1027",36741,44,61,17,959
"1028",36742,48,64,16,959
"1029",36743,51,65,14,959
"1030",36744,51,64,13,959
"1031",36745,52,62,10,959
"1032",36746,54,61,7,959
"1033",36747,52,59,7,959
"1034",36748,51,61,10,959
"1035",36749,49,61,12,959
"1036",36750,47,61,14,959
"1037",36751,41,57,16,959
"1038",36752,38,54,16,959
"1039",36753,37,55,18,959
"1040",36754,35,56,21,959
"1041",36755,32,51,19,959
"1042",36756,34,49,15,959
"1043",36757,35,53,18,959
"1044",36758,30,53,23,959
"1045",36759,15,28,13,959
"1046",37454,52,59,7,959
"1047",37455,48,61,13,959
"1048",37456,49,62,13,959
"1049",37457,53,60,7,959
"1050",37458,51,59,8,959
"1051",37459,53,63,10,959
"1052",37460,49,63,14,959
"1053",37461,50,65,15,959
"1054",37462,49,62,13,959
"1055",37463,55,64,9,959
"1056",37464,58,63,5,959
"1057",37465,57,64,7,959
"1058",37466,54,62,8,959
"1059",37467,58,64,6,959
"1060",37468,53,62,9,959
"1061",37469,55,61,6,959
"1062",37470,50,60,10,959
"1063",37471,44,57,13,959
"1064",37472,37,56,19,959
"1065",37473,33,50,17,959
"1066",37474,31,53,22,959
"1067",37475,34,52,18,959
"1068",37476,34,53,19,959
"1069",37477,32,52,20,959
"1070",37478,32,53,21,959
"1071",37479,31,53,22,959
"1072",38172,57,62,5,959
"1073",38173,57,59,2,959
"1074",38174,58,59,1,959
"1075",38175,53,59,6,959
"1076",38176,55,59,4,959
"1077",38177,59,61,2,959
"1078",38178,57,64,7,959
"1079",38179,56,65,9,959
"1080",38180,47,61,14,959
"1081",38181,37,61,24,959
"1082",38182,48,61,13,959
"1083",38183,57,64,7,959
"1084",38184,58,65,7,959
"1085",38185,56,65,9,959
"1086",38186,56,64,8,959
"1087",38187,54,63,9,959
"1088",38188,53,61,8,959
"1089",38189,53,61,8,959
"1090",38190,50,59,9,959
"1091",38191,42,59,17,959
"1092",38192,31,59,28,959
"1093",38193,33,54,21,959
"1094",38194,35,55,20,959
"1095",38195,34,54,20,959
"1096",38196,30,53,23,959
"1097",38197,19,30,11,959
"1098",38890,59,60,1,959
"1099",38891,57,64,7,959
"1100",38892,58,63,5,959
"1101",38893,61,64,3,959
"1102",38894,58,63,5,959
"1103",38895,47,63,16,959
"1104",38896,45,61,16,959
"1105",38897,57,63,6,959
"1106",38898,57,64,7,959
"1107",38899,57,61,4,959
"1108",38900,56,59,3,959
"1109",38901,59,61,2,959
"1110",38902,56,61,5,959
"1111",38903,56,61,5,959
"1112",38904,59,65,6,959
"1113",38905,56,62,6,959
"1114",38906,57,64,7,959
"1115",38907,54,64,10,959
"1116",38908,53,63,10,959
"1117",38909,55,64,9,959
"1118",38910,54,63,9,959
"1119",38911,40,58,18,959
"1120",39608,50,59,9,959
"1121",39609,56,58,2,959
"1122",39610,59,60,1,959
"1123",39611,58,62,4,959
"1124",39612,58,64,6,959
"1125",39613,58,62,4,959
"1126",39614,59,62,3,959
"1127",39615,49,64,15,959
"1128",39616,46,62,16,959
"1129",39617,59,64,5,959
"1130",39618,59,64,5,959
"1131",39619,61,64,3,959
"1132",39620,56,62,6,959
"1133",39621,59,61,2,959
"1134",39622,57,61,4,959
"1135",39623,57,58,1,959
"1136",39624,57,61,4,959
"1137",39625,55,61,6,959
"1138",39626,56,63,7,959
"1139",39627,57,66,9,959
"1140",39628,57,64,7,959
"1141",39629,59,67,8,959
"1142",39630,42,60,18,959
"1143",40326,53,57,4,959
"1144",40327,53,57,4,959
"1145",40328,55,58,3,959
"1146",40329,57,57,0,959
"1147",40330,56,59,3,959
"1148",40331,57,62,5,959
"1149",40332,59,62,3,959
"1150",40333,58,62,4,959
"1151",40334,58,61,3,959
"1152",40335,58,62,4,959
"1153",40336,60,64,4,959
"1154",40337,61,63,2,959
"1155",40338,60,63,3,959
"1156",40339,60,63,3,959
"1157",40340,59,63,4,959
"1158",40341,58,60,2,959
"1159",40342,58,59,1,959
"1160",40343,57,61,4,959
"1161",40344,54,60,6,959
"1162",40345,56,61,5,959
"1163",40346,56,64,8,959
"1164",40347,60,68,8,959
"1165",40348,62,69,7,959
"1166",40349,58,70,12,959
"1167",41044,44,52,8,959
"1168",41045,51,57,6,959
"1169",41046,52,57,5,959
"1170",41047,53,57,4,959
"1171",41048,54,59,5,959
"1172",41049,58,59,1,959
"1173",41050,59,60,1,959
"1174",41051,56,61,5,959
"1175",41052,59,62,3,959
"1176",41053,58,60,2,959
"1177",41054,60,62,2,959
"1178",41055,61,63,2,959
"1179",41056,58,64,6,959
"1180",41057,62,65,3,959
"1181",41058,60,63,3,959
"1182",41059,61,66,5,959
"1183",41060,58,63,5,959
"1184",41061,58,60,2,959
"1185",41062,59,62,3,959
"1186",41063,58,62,4,959
"1187",41064,59,63,4,959
"1188",41065,59,65,6,959
"1189",41066,56,63,7,959
"1190",41067,58,66,8,959
"1191",41068,58,65,7,959
"1192",41069,59,67,8,959
"1193",41070,59,66,7,959
"1194",41098,46,61,15,959
"1195",41099,50,65,15,959
"1196",41100,48,64,16,959
"1197",41101,43,56,13,959
"1198",41102,4,3,-1,959
"1199",41104,43,50,7,959
"1200",41105,45,50,5,959
"1201",41106,18,26,8,959
"1202",41107,45,49,4,959
"1203",41108,44,47,3,959
"1204",41762,31,43,12,959
"1205",41763,39,48,9,959
"1206",41764,48,54,6,959
"1207",41765,55,56,1,959
"1208",41766,54,58,4,959
"1209",41767,55,57,2,959
"1210",41768,57,59,2,959
"1211",41769,60,62,2,959
"1212",41770,61,61,0,959
"1213",41771,59,63,4,959
"1214",41772,57,61,4,959
"1215",41773,60,62,2,959
"1216",41774,66,69,3,959
"1217",41775,65,68,3,959
"1218",41776,65,67,2,959
"1219",41777,66,66,0,959
"1220",41778,62,64,2,959
"1221",41779,63,64,1,959
"1222",41780,61,64,3,959
"1223",41781,63,65,2,959
"1224",41782,60,62,2,959
"1225",41783,60,64,4,959
"1226",41784,58,64,6,959
"1227",41785,61,69,8,959
"1228",41786,61,69,8,959
"1229",41787,62,68,6,959
"1230",41788,61,66,5,959
"1231",41789,63,71,8,959
"1232",41790,67,74,7,959
"1233",41791,60,74,14,959
"1234",41816,69,73,4,959
"1235",41817,80,78,-2,959
"1236",41818,73,71,-2,959
"1237",41819,57,65,8,959
"1238",41820,43,48,5,959
"1239",41821,38,42,4,959
"1240",41822,38,41,3,959
"1241",41823,21,31,10,959
"1242",41824,62,66,4,959
"1243",41825,64,69,5,959
"1244",41826,70,70,0,959
"1245",41827,72,68,-4,959
"1246",41828,67,69,2,959
"1247",41829,49,61,12,959
"1248",42481,10,11,1,959
"1249",42482,21,30,9,959
"1250",42483,43,49,6,959
"1251",42484,50,54,4,959
"1252",42485,52,55,3,959
"1253",42486,54,56,2,959
"1254",42487,52,53,1,959
"1255",42488,54,57,3,959
"1256",42489,60,60,0,959
"1257",42490,61,61,0,959
"1258",42491,59,64,5,959
"1259",42492,61,64,3,959
"1260",42493,61,64,3,959
"1261",42494,60,65,5,959
"1262",42495,62,66,4,959
"1263",42496,64,67,3,959
"1264",42497,65,66,1,959
"1265",42498,63,64,1,959
"1266",42499,63,65,2,959
"1267",42500,63,64,1,959
"1268",42501,65,66,1,959
"1269",42502,63,63,0,959
"1270",42503,60,62,2,959
"1271",42504,59,67,8,959
"1272",42505,63,71,8,959
"1273",42506,64,71,7,959
"1274",42507,67,72,5,959
"1275",42508,65,73,8,959
"1276",42509,67,75,8,959
"1277",42510,69,73,4,959
"1278",42511,67,72,5,959
"1279",42512,58,68,10,959
"1280",42516,21,30,9,959
"1281",42535,75,75,0,959
"1282",42536,81,79,-2,959
"1283",42537,80,74,-6,959
"1284",42538,72,68,-4,959
"1285",42542,0,0,0,959
"1286",42544,64,70,6,959
"1287",42545,70,73,3,959
"1288",42546,71,72,1,959
"1289",42547,75,74,-1,959
"1290",42548,73,74,1,959
"1291",42549,69,70,1,959
"1292",42550,68,68,0,959
"1293",42551,57,55,-2,959
"1294",42552,54,53,-1,959
"1295",42553,48,50,2,959
"1296",42554,53,53,0,959
"1297",42555,55,56,1,959
"1298",42556,54,52,-2,959
"1299",42557,35,54,19,959
"1300",42558,36,51,15,959
"1301",42561,5,6,1,959
"1302",42562,5,6,1,959
"1303",43201,4,3,-1,959
"1304",43202,10,8,-2,959
"1305",43203,48,48,0,959
"1306",43204,54,50,-4,959
"1307",43205,51,50,-1,959
"1308",43206,56,53,-3,959
"1309",43207,56,52,-4,959
"1310",43208,58,54,-4,959
"1311",43209,60,58,-2,959
"1312",43210,60,58,-2,959
"1313",43211,62,66,4,959
"1314",43212,60,66,6,959
"1315",43213,59,64,5,959
"1316",43214,63,64,1,959
"1317",43215,63,65,2,959
"1318",43216,64,65,1,959
"1319",43217,62,65,3,959
"1320",43218,63,66,3,959
"1321",43219,63,63,0,959
"1322",43220,65,66,1,959
"1323",43221,65,64,-1,959
"1324",43222,64,62,-2,959
"1325",43223,64,63,-1,959
"1326",43224,62,67,5,959
"1327",43225,64,71,7,959
"1328",43226,67,72,5,959
"1329",43227,69,74,5,959
"1330",43228,73,74,1,959
"1331",43229,71,73,2,959
"1332",43230,70,74,4,959
"1333",43231,65,69,4,959
"1334",43232,67,71,4,959
"1335",43233,67,69,2,959
"1336",43234,70,72,2,959
"1337",43235,72,74,2,959
"1338",43236,77,77,0,959
"1339",43237,70,76,6,959
"1340",43253,74,77,3,959
"1341",43254,84,83,-1,959
"1342",43255,85,81,-4,959
"1343",43256,75,72,-3,959
"1344",43257,81,76,-5,959
"1345",43258,81,76,-5,959
"1346",43259,64,67,3,959
"1347",43260,78,76,-2,959
"1348",43261,82,81,-1,959
"1349",43262,81,81,0,959
"1350",43263,78,77,-1,959
"1351",43264,80,75,-5,959
"1352",43265,78,75,-3,959
"1353",43266,77,72,-5,959
"1354",43267,72,72,0,959
"1355",43268,66,68,2,959
"1356",43269,66,69,3,959
"1357",43270,66,66,0,959
"1358",43271,80,75,-5,959
"1359",43272,81,73,-8,959
"1360",43273,80,74,-6,959
"1361",43274,66,63,-3,959
"1362",43275,64,62,-2,959
"1363",43276,69,67,-2,959
"1364",43277,76,74,-2,959
"1365",43278,76,72,-4,959
"1366",43279,77,75,-2,959
"1367",43280,76,76,0,959
"1368",43281,78,77,-1,959
"1369",43282,63,67,4,959
"1370",43922,4,4,0,959
"1371",43923,14,13,-1,959
"1372",43924,50,50,0,959
"1373",43925,55,56,1,959
"1374",43926,56,54,-2,959
"1375",43927,57,54,-3,959
"1376",43928,58,54,-4,959
"1377",43929,61,61,0,959
"1378",43930,63,60,-3,959
"1379",43931,63,63,0,959
"1380",43932,64,66,2,959
"1381",43933,64,69,5,959
"1382",43934,65,69,4,959
"1383",43935,63,65,2,959
"1384",43936,64,65,1,959
"1385",43937,65,69,4,959
"1386",43938,66,68,2,959
"1387",43939,64,64,0,959
"1388",43940,66,66,0,959
"1389",43941,65,67,2,959
"1390",43942,65,68,3,959
"1391",43943,66,69,3,959
"1392",43944,65,68,3,959
"1393",43945,64,71,7,959
"1394",43946,65,69,4,959
"1395",43947,65,68,3,959
"1396",43948,66,70,4,959
"1397",43949,68,70,2,959
"1398",43950,66,67,1,959
"1399",43951,62,69,7,959
"1400",43952,62,67,5,959
"1401",43953,63,68,5,959
"1402",43954,64,68,4,959
"1403",43955,71,74,3,959
"1404",43956,74,75,1,959
"1405",43957,68,74,6,959
"1406",43959,11,13,2,959
"1407",43960,12,14,2,959
"1408",43964,3,2,-1,959
"1409",43972,76,71,-5,959
"1410",43973,81,81,0,959
"1411",43974,81,82,1,959
"1412",43975,79,77,-2,959
"1413",43976,79,75,-4,959
"1414",43977,83,78,-5,959
"1415",43978,82,78,-4,959
"1416",43979,83,83,0,959
"1417",43980,82,81,-1,959
"1418",43981,75,70,-5,959
"1419",43982,69,69,0,959
"1420",43983,71,69,-2,959
"1421",43984,72,70,-2,959
"1422",43985,75,73,-2,959
"1423",43986,68,67,-1,959
"1424",43987,70,70,0,959
"1425",43988,67,68,1,959
"1426",43989,55,55,0,959
"1427",43990,42,40,-2,959
"1428",43991,15,19,4,959
"1429",43992,11,14,3,959
"1430",43993,11,13,2,959
"1431",43994,11,13,2,959
"1432",43995,12,13,1,959
"1433",43996,43,44,1,959
"1434",43997,57,58,1,959
"1435",43998,59,59,0,959
"1436",43999,61,64,3,959
"1437",44000,67,68,1,959
"1438",44001,79,75,-4,959
"1439",44002,75,76,1,959
"1440",44003,73,76,3,959
"1441",44004,70,75,5,959
"1442",44007,15,26,11,959
"1443",44008,15,28,13,959
"1444",44009,6,13,7,959
"1445",44010,6,13,7,959
"1446",44643,5,3,-2,959
"1447",44644,22,16,-6,959
"1448",44645,26,36,10,959
"1449",44646,28,37,9,959
"1450",44647,60,46,-14,959
"1451",44648,61,43,-18,959
"1452",44649,65,57,-8,959
"1453",44650,66,59,-7,959
"1454",44651,66,63,-3,959
"1455",44652,61,59,-2,959
"1456",44653,63,64,1,959
"1457",44654,64,66,2,959
"1458",44655,66,70,4,959
"1459",44656,66,72,6,959
"1460",44657,64,69,5,959
"1461",44658,65,67,2,959
"1462",44659,65,65,0,959
"1463",44660,64,64,0,959
"1464",44661,64,66,2,959
"1465",44662,65,63,-2,959
"1466",44663,65,65,0,959
"1467",44664,66,69,3,959
"1468",44665,69,71,2,959
"1469",44666,68,72,4,959
"1470",44667,67,71,4,959
"1471",44668,67,70,3,959
"1472",44669,69,71,2,959
"1473",44670,69,69,0,959
"1474",44671,63,68,5,959
"1475",44672,64,68,4,959
"1476",44673,67,69,2,959
"1477",44674,68,70,2,959
"1478",44675,70,72,2,959
"1479",44676,81,79,-2,959
"1480",44677,82,80,-2,959
"1481",44678,80,80,0,959
"1482",44679,77,80,3,959
"1483",44680,78,79,1,959
"1484",44681,79,79,0,959
"1485",44682,79,81,2,959
"1486",44683,82,84,2,959
"1487",44684,80,84,4,959
"1488",44685,78,79,1,959
"1489",44686,76,78,2,959
"1490",44687,33,38,5,959
"1491",44693,85,85,0,959
"1492",44694,86,87,1,959
"1493",44695,84,84,0,959
"1494",44696,82,84,2,959
"1495",44697,86,86,0,959
"1496",44698,71,70,-1,959
"1497",44699,76,73,-3,959
"1498",44700,75,75,0,959
"1499",44701,73,72,-1,959
"1500",44702,71,71,0,959
"1501",44703,70,69,-1,959
"1502",44704,60,62,2,959
"1503",44705,27,28,1,959
"1504",44706,11,14,3,959
"1505",44707,8,11,3,959
"1506",44708,8,11,3,959
"1507",44709,6,9,3,959
"1508",44710,6,8,2,959
"1509",44711,6,8,2,959
"1510",44712,6,7,1,959
"1511",44713,6,7,1,959
"1512",44714,6,7,1,959
"1513",44715,7,7,0,959
"1514",44716,9,10,1,959
"1515",44717,13,14,1,959
"1516",44718,22,23,1,959
"1517",44719,49,45,-4,959
"1518",44720,69,67,-2,959
"1519",44721,70,71,1,959
"1520",44722,70,70,0,959
"1521",44723,73,73,0,959
"1522",44724,78,80,2,959
"1523",44725,79,82,3,959
"1524",44726,74,80,6,959
"1525",44727,83,82,-1,959
"1526",44728,85,85,0,959
"1527",44729,87,85,-2,959
"1528",44730,90,88,-2,959
"1529",44731,88,85,-3,959
"1530",45364,5,3,-2,959
"1531",45365,5,3,-2,959
"1532",45366,5,3,-2,959
"1533",45367,9,5,-4,959
"1534",45368,13,7,-6,959
"1535",45369,58,53,-5,959
"1536",45370,59,54,-5,959
"1537",45371,33,32,-1,959
"1538",45372,69,66,-3,959
"1539",45373,70,71,1,959
"1540",45374,67,71,4,959
"1541",45375,66,69,3,959
"1542",45376,66,68,2,959
"1543",45377,66,69,3,959
"1544",45378,67,72,5,959
"1545",45379,67,72,5,959
"1546",45380,67,70,3,959
"1547",45381,67,68,1,959
"1548",45382,65,67,2,959
"1549",45383,65,66,1,959
"1550",45384,66,69,3,959
"1551",45385,67,71,4,959
"1552",45386,66,71,5,959
"1553",45387,66,74,8,959
"1554",45388,71,76,5,959
"1555",45389,73,74,1,959
"1556",45390,70,74,4,959
"1557",45391,70,73,3,959
"1558",45392,68,70,2,959
"1559",45393,72,71,-1,959
"1560",45394,74,72,-2,959
"1561",45395,73,72,-1,959
"1562",45396,74,76,2,959
"1563",45397,80,81,1,959
"1564",45398,80,83,3,959
"1565",45399,80,83,3,959
"1566",45400,76,81,5,959
"1567",45401,80,84,4,959
"1568",45402,82,86,4,959
"1569",45403,85,86,1,959
"1570",45404,82,85,3,959
"1571",45405,79,81,2,959
"1572",45406,39,47,8,959
"1573",45411,85,87,2,959
"1574",45412,88,90,2,959
"1575",45413,85,86,1,959
"1576",45414,84,87,3,959
"1577",45415,86,85,-1,959
"1578",45416,85,84,-1,959
"1579",45417,85,85,0,959
"1580",45418,78,78,0,959
"1581",45419,74,75,1,959
"1582",45420,71,76,5,959
"1583",45421,74,77,3,959
"1584",45422,70,73,3,959
"1585",45423,74,75,1,959
"1586",45424,61,61,0,959
"1587",45425,11,14,3,959
"1588",45426,8,11,3,959
"1589",45427,8,11,3,959
"1590",45428,6,9,3,959
"1591",45429,6,9,3,959
"1592",45430,6,8,2,959
"1593",45431,6,8,2,959
"1594",45432,6,7,1,959
"1595",45433,6,7,1,959
"1596",45434,6,7,1,959
"1597",45435,6,7,1,959
"1598",45436,7,8,1,959
"1599",45437,7,8,1,959
"1600",45438,7,8,1,959
"1601",45439,8,8,0,959
"1602",45440,10,10,0,959
"1603",45441,50,46,-4,959
"1604",45442,71,70,-1,959
"1605",45443,80,80,0,959
"1606",45444,76,78,2,959
"1607",45445,71,72,1,959
"1608",45446,84,86,2,959
"1609",45447,87,90,3,959
"1610",45448,89,90,1,959
"1611",45449,89,90,1,959
"1612",45450,94,93,-1,959
"1613",45451,97,94,-3,959
"1614",45452,96,95,-1,959
"1615",45453,86,89,3,959
"1616",46085,4,3,-1,959
"1617",46086,4,3,-1,959
"1618",46087,4,3,-1,959
"1619",46088,5,3,-2,959
"1620",46089,5,4,-1,959
"1621",46090,5,4,-1,959
"1622",46091,9,8,-1,959
"1623",46092,49,50,1,959
"1624",46093,68,66,-2,959
"1625",46094,66,64,-2,959
"1626",46095,65,57,-8,959
"1627",46096,67,57,-10,959
"1628",46097,68,70,2,959
"1629",46098,68,69,1,959
"1630",46099,69,67,-2,959
"1631",46100,69,68,-1,959
"1632",46101,70,70,0,959
"1633",46102,66,65,-1,959
"1634",46103,69,69,0,959
"1635",46104,67,69,2,959
"1636",46105,70,70,0,959
"1637",46106,69,70,1,959
"1638",46107,73,70,-3,959
"1639",46108,73,72,-1,959
"1640",46109,79,76,-3,959
"1641",46110,77,73,-4,959
"1642",46111,78,74,-4,959
"1643",46112,76,74,-2,959
"1644",46113,78,73,-5,959
"1645",46114,78,74,-4,959
"1646",46115,79,77,-2,959
"1647",46116,79,77,-2,959
"1648",46117,80,79,-1,959
"1649",46118,82,80,-2,959
"1650",46119,83,81,-2,959
"1651",46120,83,83,0,959
"1652",46121,82,83,1,959
"1653",46122,82,84,2,959
"1654",46123,83,88,5,959
"1655",46124,83,85,2,959
"1656",46125,80,82,2,959
"1657",46128,12,11,-1,959
"1658",46129,86,88,2,959
"1659",46130,88,89,1,959
"1660",46131,90,92,2,959
"1661",46132,90,92,2,959
"1662",46133,87,91,4,959
"1663",46134,80,82,2,959
"1664",46135,84,83,-1,959
"1665",46136,86,87,1,959
"1666",46137,84,82,-2,959
"1667",46138,80,79,-1,959
"1668",46139,74,76,2,959
"1669",46140,76,79,3,959
"1670",46141,61,65,4,959
"1671",46142,53,61,8,959
"1672",46143,16,19,3,959
"1673",46144,11,15,4,959
"1674",46145,8,11,3,959
"1675",46146,6,8,2,959
"1676",46147,6,9,3,959
"1677",46148,6,9,3,959
"1678",46149,6,8,2,959
"1679",46150,6,7,1,959
"1680",46151,5,7,2,959
"1681",46152,6,7,1,959
"1682",46153,6,8,2,959
"1683",46154,6,8,2,959
"1684",46155,6,8,2,959
"1685",46156,6,8,2,959
"1686",46157,7,8,1,959
"1687",46158,8,9,1,959
"1688",46159,8,9,1,959
"1689",46160,8,9,1,959
"1690",46161,7,10,3,959
"1691",46162,9,12,3,959
"1692",46163,9,13,4,959
"1693",46164,48,49,1,959
"1694",46165,63,64,1,959
"1695",46166,65,65,0,959
"1696",46167,93,97,4,959
"1697",46168,95,95,0,959
"1698",46169,88,90,2,959
"1699",46170,92,91,-1,959
"1700",46171,94,91,-3,959
"1701",46172,93,91,-2,959
"1702",46173,95,92,-3,959
"1703",46174,90,88,-2,959
"1704",46175,7,15,8,959
"1705",46807,4,3,-1,959
"1706",46808,4,3,-1,959
"1707",46809,5,4,-1,959
"1708",46810,5,4,-1,959
"1709",46811,7,5,-2,959
"1710",46812,11,12,1,959
"1711",46813,66,64,-2,959
"1712",46814,70,67,-3,959
"1713",46815,67,58,-9,959
"1714",46816,64,55,-9,959
"1715",46817,67,57,-10,959
"1716",46818,74,75,1,959
"1717",46819,75,76,1,959
"1718",46820,73,72,-1,959
"1719",46821,74,74,0,959
"1720",46822,70,68,-2,959
"1721",46823,73,71,-2,959
"1722",46824,71,71,0,959
"1723",46825,72,71,-1,959
"1724",46826,72,72,0,959
"1725",46827,71,69,-2,959
"1726",46828,72,71,-1,959
"1727",46829,77,73,-4,959
"1728",46830,78,77,-1,959
"1729",46831,80,78,-2,959
"1730",46832,78,77,-1,959
"1731",46833,77,74,-3,959
"1732",46834,75,73,-2,959
"1733",46835,76,77,1,959
"1734",46836,77,80,3,959
"1735",46837,81,83,2,959
"1736",46838,83,83,0,959
"1737",46839,83,82,-1,959
"1738",46840,84,82,-2,959
"1739",46841,81,81,0,959
"1740",46842,83,82,-1,959
"1741",46843,85,87,2,959
"1742",46844,84,85,1,959
"1743",46845,9,8,-1,959
"1744",46847,82,86,4,959
"1745",46848,90,92,2,959
"1746",46849,91,94,3,959
"1747",46850,67,66,-1,959
"1748",46851,90,93,3,959
"1749",46852,82,84,2,959
"1750",46853,84,83,-1,959
"1751",46854,86,87,1,959
"1752",46855,87,89,2,959
"1753",46856,88,89,1,959
"1754",46857,83,85,2,959
"1755",46858,83,85,2,959
"1756",46859,76,77,1,959
"1757",46860,69,65,-4,959
"1758",46861,12,16,4,959
"1759",46862,8,11,3,959
"1760",46863,7,11,4,959
"1761",46864,7,11,4,959
"1762",46865,6,9,3,959
"1763",46866,6,8,2,959
"1764",46867,6,8,2,959
"1765",46868,6,8,2,959
"1766",46869,5,7,2,959
"1767",46870,5,7,2,959
"1768",46871,6,7,1,959
"1769",46872,5,7,2,959
"1770",46873,5,8,3,959
"1771",46874,5,8,3,959
"1772",46875,8,10,2,959
"1773",46876,8,10,2,959
"1774",46877,6,8,2,959
"1775",46878,7,8,1,959
"1776",46879,8,8,0,959
"1777",46880,8,9,1,959
"1778",46881,7,10,3,959
"1779",46882,7,10,3,959
"1780",46883,9,13,4,959
"1781",46884,9,14,5,959
"1782",46885,9,13,4,959
"1783",46886,9,13,4,959
"1784",46887,17,19,2,959
"1785",46888,84,87,3,959
"1786",46889,91,93,2,959
"1787",46890,89,88,-1,959
"1788",46891,98,95,-3,959
"1789",46892,100,99,-1,959
"1790",46893,100,98,-2,959
"1791",46894,97,100,3,959
"1792",46895,88,92,4,959
"1793",47527,3,3,0,959
"1794",47528,4,3,-1,959
"1795",47529,4,3,-1,959
"1796",47530,4,3,-1,959
"1797",47531,7,5,-2,959
"1798",47532,7,6,-1,959
"1799",47533,20,20,0,959
"1800",47534,54,52,-2,959
"1801",47535,66,69,3,959
"1802",47536,66,69,3,959
"1803",47537,68,67,-1,959
"1804",47538,64,62,-2,959
"1805",47539,68,68,0,959
"1806",47540,68,68,0,959
"1807",47541,77,78,1,959
"1808",47542,80,79,-1,959
"1809",47543,77,73,-4,959
"1810",47544,75,71,-4,959
"1811",47545,74,70,-4,959
"1812",47546,75,70,-5,959
"1813",47547,79,72,-7,959
"1814",47548,79,73,-6,959
"1815",47549,78,75,-3,959
"1816",47550,80,74,-6,959
"1817",47551,80,74,-6,959
"1818",47552,82,75,-7,959
"1819",47553,79,77,-2,959
"1820",47554,77,76,-1,959
"1821",47555,79,80,1,959
"1822",47556,79,81,2,959
"1823",47557,81,85,4,959
"1824",47558,82,85,3,959
"1825",47559,82,83,1,959
"1826",47560,87,86,-1,959
"1827",47561,85,85,0,959
"1828",47562,85,86,1,959
"1829",47563,87,86,-1,959
"1830",47564,57,61,4,959
"1831",47565,94,95,1,959
"1832",47566,95,95,0,959
"1833",47567,92,91,-1,959
"1834",47568,85,84,-1,959
"1835",47569,84,84,0,959
"1836",47570,89,89,0,959
"1837",47571,90,92,2,959
"1838",47572,88,88,0,959
"1839",47573,89,91,2,959
"1840",47574,91,91,0,959
"1841",47575,85,84,-1,959
"1842",47576,89,89,0,959
"1843",47577,86,84,-2,959
"1844",47578,55,51,-4,959
"1845",47579,12,14,2,959
"1846",47580,8,10,2,959
"1847",47581,7,10,3,959
"1848",47582,7,10,3,959
"1849",47583,5,9,4,959
"1850",47584,5,9,4,959
"1851",47585,6,9,3,959
"1852",47586,6,8,2,959
"1853",47587,6,10,4,959
"1854",47588,6,10,4,959
"1855",47589,7,10,3,959
"1856",47590,5,8,3,959
