"","INDEX","X2000","X2087","change","EEZID"
"951",109614,21,19,-2,945
"952",109615,23,21,-2,945
"953",110319,17,19,2,945
"954",110320,17,19,2,945
"955",110321,17,17,0,945
"956",110322,17,17,0,945
"957",110323,17,17,0,945
"958",110324,17,17,0,945
"959",110325,17,17,0,945
"960",110326,17,17,0,945
"961",110327,17,17,0,945
"962",110328,16,16,0,945
"963",110329,16,16,0,945
"964",110330,16,16,0,945
"965",110331,16,16,0,945
"966",110332,17,16,-1,945
"967",110333,18,18,0,945
"968",110334,18,18,0,945
"969",111042,17,16,-1,945
"970",111043,17,16,-1,945
"971",111044,17,16,-1,945
"972",111045,17,16,-1,945
"973",111046,17,16,-1,945
"974",111047,16,16,0,945
"975",111048,16,16,0,945
"976",111049,16,16,0,945
"977",111050,16,16,0,945
"978",111051,16,16,0,945
"979",111052,16,16,0,945
"980",111053,18,18,0,945
"981",111765,17,12,-5,945
"982",111766,17,14,-3,945
"983",111767,17,15,-2,945
"984",111768,16,15,-1,945
"985",111769,15,9,-6,945
"986",111770,15,9,-6,945
"987",111771,15,9,-6,945
"988",111772,16,9,-7,945
"989",34583,46,53,7,959
"990",34584,46,53,7,959
"991",34585,40,48,8,959
"992",35300,49,53,4,959
"993",35301,50,56,6,959
"994",35302,49,53,4,959
"995",35303,51,53,2,959
"996",35304,53,55,2,959
"997",35305,51,51,0,959
"998",35306,46,49,3,959
"999",35307,41,42,1,959
"1000",35308,9,9,0,959
"1001",36018,52,54,2,959
"1002",36019,58,56,-2,959
"1003",36020,57,57,0,959
"1004",36021,55,57,2,959
"1005",36022,53,54,1,959
"1006",36023,55,54,-1,959
"1007",36024,56,56,0,959
"1008",36025,51,53,2,959
"1009",36026,53,54,1,959
"1010",36027,52,53,1,959
"1011",36028,45,49,4,959
"1012",36029,25,27,2,959
"1013",36031,10,10,0,959
"1014",36032,25,32,7,959
"1015",36033,26,29,3,959
"1016",36034,24,23,-1,959
"1017",36035,1,1,0,959
"1018",36036,26,22,-4,959
"1019",36037,26,23,-3,959
"1020",36038,21,20,-1,959
"1021",36039,20,19,-1,959
"1022",36736,52,53,1,959
"1023",36737,56,52,-4,959
"1024",36738,54,53,-1,959
"1025",36739,57,53,-4,959
"1026",36740,54,54,0,959
"1027",36741,53,54,1,959
"1028",36742,53,53,0,959
"1029",36743,53,54,1,959
"1030",36744,56,54,-2,959
"1031",36745,56,53,-3,959
"1032",36746,56,54,-2,959
"1033",36747,55,55,0,959
"1034",36748,53,51,-2,959
"1035",36749,50,49,-1,959
"1036",36750,48,51,3,959
"1037",36751,38,45,7,959
"1038",36752,38,41,3,959
"1039",36753,39,42,3,959
"1040",36754,38,40,2,959
"1041",36755,29,31,2,959
"1042",36756,32,31,-1,959
"1043",36757,36,32,-4,959
"1044",36758,31,27,-4,959
"1045",36759,19,18,-1,959
"1046",37454,57,56,-1,959
"1047",37455,54,54,0,959
"1048",37456,55,55,0,959
"1049",37457,56,54,-2,959
"1050",37458,54,51,-3,959
"1051",37459,60,54,-6,959
"1052",37460,56,53,-3,959
"1053",37461,58,54,-4,959
"1054",37462,54,53,-1,959
"1055",37463,55,54,-1,959
"1056",37464,56,54,-2,959
"1057",37465,55,54,-1,959
"1058",37466,55,56,1,959
"1059",37467,54,54,0,959
"1060",37468,54,52,-2,959
"1061",37469,52,50,-2,959
"1062",37470,48,48,0,959
"1063",37471,44,44,0,959
"1064",37472,37,42,5,959
"1065",37473,31,37,6,959
"1066",37474,30,36,6,959
"1067",37475,28,33,5,959
"1068",37476,32,34,2,959
"1069",37477,34,30,-4,959
"1070",37478,31,28,-3,959
"1071",37479,28,24,-4,959
"1072",38172,57,53,-4,959
"1073",38173,58,55,-3,959
"1074",38174,58,55,-3,959
"1075",38175,56,53,-3,959
"1076",38176,58,54,-4,959
"1077",38177,60,57,-3,959
"1078",38178,59,56,-3,959
"1079",38179,60,54,-6,959
"1080",38180,53,50,-3,959
"1081",38181,48,50,2,959
"1082",38182,53,51,-2,959
"1083",38183,57,52,-5,959
"1084",38184,59,53,-6,959
"1085",38185,54,55,1,959
"1086",38186,54,53,-1,959
"1087",38187,52,53,1,959
"1088",38188,52,51,-1,959
"1089",38189,52,50,-2,959
"1090",38190,49,48,-1,959
"1091",38191,46,47,1,959
"1092",38192,36,42,6,959
"1093",38193,29,37,8,959
"1094",38194,31,36,5,959
"1095",38195,29,33,4,959
"1096",38196,28,25,-3,959
"1097",38197,22,19,-3,959
"1098",38890,60,54,-6,959
"1099",38891,59,57,-2,959
"1100",38892,57,56,-1,959
"1101",38893,61,56,-5,959
"1102",38894,60,55,-5,959
"1103",38895,48,55,7,959
"1104",38896,49,56,7,959
"1105",38897,59,57,-2,959
"1106",38898,57,53,-4,959
"1107",38899,57,53,-4,959
"1108",38900,55,52,-3,959
"1109",38901,58,52,-6,959
"1110",38902,57,51,-6,959
"1111",38903,56,52,-4,959
"1112",38904,59,53,-6,959
"1113",38905,53,53,0,959
"1114",38906,55,53,-2,959
"1115",38907,54,54,0,959
"1116",38908,52,53,1,959
"1117",38909,53,53,0,959
"1118",38910,56,50,-6,959
"1119",38911,46,48,2,959
"1120",39608,60,54,-6,959
"1121",39609,61,55,-6,959
"1122",39610,60,54,-6,959
"1123",39611,58,56,-2,959
"1124",39612,57,55,-2,959
"1125",39613,59,55,-4,959
"1126",39614,60,56,-4,959
"1127",39615,51,57,6,959
"1128",39616,48,54,6,959
"1129",39617,60,57,-3,959
"1130",39618,59,56,-3,959
"1131",39619,60,57,-3,959
"1132",39620,59,53,-6,959
"1133",39621,60,52,-8,959
"1134",39622,57,51,-6,959
"1135",39623,57,51,-6,959
"1136",39624,59,52,-7,959
"1137",39625,56,55,-1,959
"1138",39626,54,54,0,959
"1139",39627,55,55,0,959
"1140",39628,56,54,-2,959
"1141",39629,55,57,2,959
"1142",39630,48,50,2,959
"1143",40326,55,54,-1,959
"1144",40327,57,54,-3,959
"1145",40328,59,55,-4,959
"1146",40329,60,57,-3,959
"1147",40330,60,57,-3,959
"1148",40331,61,57,-4,959
"1149",40332,59,57,-2,959
"1150",40333,58,57,-1,959
"1151",40334,57,57,0,959
"1152",40335,60,55,-5,959
"1153",40336,60,58,-2,959
"1154",40337,59,57,-2,959
"1155",40338,58,58,0,959
"1156",40339,60,56,-4,959
"1157",40340,60,55,-5,959
"1158",40341,57,53,-4,959
"1159",40342,56,54,-2,959
"1160",40343,57,56,-1,959
"1161",40344,57,53,-4,959
"1162",40345,59,55,-4,959
"1163",40346,60,56,-4,959
"1164",40347,60,58,-2,959
"1165",40348,60,62,2,959
"1166",40349,56,60,4,959
"1167",41044,47,47,0,959
"1168",41045,54,50,-4,959
"1169",41046,54,53,-1,959
"1170",41047,54,55,1,959
"1171",41048,58,56,-2,959
"1172",41049,60,57,-3,959
"1173",41050,60,57,-3,959
"1174",41051,60,58,-2,959
"1175",41052,61,58,-3,959
"1176",41053,61,57,-4,959
"1177",41054,62,58,-4,959
"1178",41055,62,55,-7,959
"1179",41056,60,56,-4,959
"1180",41057,62,59,-3,959
"1181",41058,61,58,-3,959
"1182",41059,63,59,-4,959
"1183",41060,61,56,-5,959
"1184",41061,60,54,-6,959
"1185",41062,57,55,-2,959
"1186",41063,57,56,-1,959
"1187",41064,57,56,-1,959
"1188",41065,57,56,-1,959
"1189",41066,55,53,-2,959
"1190",41067,59,59,0,959
"1191",41068,58,59,1,959
"1192",41069,62,59,-3,959
"1193",41070,61,59,-2,959
"1194",41098,50,45,-5,959
"1195",41099,55,49,-6,959
"1196",41100,50,47,-3,959
"1197",41101,42,42,0,959
"1198",41102,3,4,1,959
"1199",41104,45,49,4,959
"1200",41105,47,49,2,959
"1201",41106,18,20,2,959
"1202",41107,39,42,3,959
"1203",41108,41,39,-2,959
"1204",41762,37,39,2,959
"1205",41763,46,46,0,959
"1206",41764,52,53,1,959
"1207",41765,55,53,-2,959
"1208",41766,57,56,-1,959
"1209",41767,56,54,-2,959
"1210",41768,59,59,0,959
"1211",41769,60,59,-1,959
"1212",41770,60,58,-2,959
"1213",41771,60,60,0,959
"1214",41772,61,61,0,959
"1215",41773,62,61,-1,959
"1216",41774,66,63,-3,959
"1217",41775,66,63,-3,959
"1218",41776,65,61,-4,959
"1219",41777,65,62,-3,959
"1220",41778,64,63,-1,959
"1221",41779,65,64,-1,959
"1222",41780,65,61,-4,959
"1223",41781,64,59,-5,959
"1224",41782,59,58,-1,959
"1225",41783,58,58,0,959
"1226",41784,57,59,2,959
"1227",41785,60,60,0,959
"1228",41786,62,61,-1,959
"1229",41787,62,60,-2,959
"1230",41788,60,61,1,959
"1231",41789,65,65,0,959
"1232",41790,67,63,-4,959
"1233",41791,63,63,0,959
"1234",41816,67,60,-7,959
"1235",41817,78,70,-8,959
"1236",41818,71,64,-7,959
"1237",41819,56,52,-4,959
"1238",41820,40,38,-2,959
"1239",41821,40,36,-4,959
"1240",41822,36,36,0,959
"1241",41823,23,28,5,959
"1242",41824,67,64,-3,959
"1243",41825,69,65,-4,959
"1244",41826,72,65,-7,959
"1245",41827,72,67,-5,959
"1246",41828,69,68,-1,959
"1247",41829,55,57,2,959
"1248",42481,5,6,1,959
"1249",42482,27,27,0,959
"1250",42483,47,45,-2,959
"1251",42484,52,52,0,959
"1252",42485,52,53,1,959
"1253",42486,56,53,-3,959
"1254",42487,54,53,-1,959
"1255",42488,56,55,-1,959
"1256",42489,59,60,1,959
"1257",42490,60,60,0,959
"1258",42491,60,61,1,959
"1259",42492,61,61,0,959
"1260",42493,61,61,0,959
"1261",42494,64,63,-1,959
"1262",42495,66,64,-2,959
"1263",42496,66,65,-1,959
"1264",42497,65,63,-2,959
"1265",42498,64,61,-3,959
"1266",42499,66,64,-2,959
"1267",42500,65,62,-3,959
"1268",42501,64,64,0,959
"1269",42502,63,61,-2,959
"1270",42503,61,60,-1,959
"1271",42504,61,61,0,959
"1272",42505,64,63,-1,959
"1273",42506,66,65,-1,959
"1274",42507,66,65,-1,959
"1275",42508,64,67,3,959
"1276",42509,68,66,-2,959
"1277",42510,69,66,-3,959
"1278",42511,68,66,-2,959
"1279",42512,60,63,3,959
"1280",42516,20,26,6,959
"1281",42535,73,69,-4,959
"1282",42536,79,73,-6,959
"1283",42537,75,72,-3,959
"1284",42538,71,64,-7,959
"1285",42542,0,0,0,959
"1286",42544,70,67,-3,959
"1287",42545,71,68,-3,959
"1288",42546,72,68,-4,959
"1289",42547,73,69,-4,959
"1290",42548,73,68,-5,959
"1291",42549,70,64,-6,959
"1292",42550,68,60,-8,959
"1293",42551,53,47,-6,959
"1294",42552,54,46,-8,959
"1295",42553,46,44,-2,959
"1296",42554,50,44,-6,959
"1297",42555,52,46,-6,959
"1298",42556,53,46,-7,959
"1299",42557,38,37,-1,959
"1300",42558,37,35,-2,959
"1301",42561,4,6,2,959
"1302",42562,4,6,2,959
"1303",43201,2,1,-1,959
"1304",43202,10,8,-2,959
"1305",43203,46,46,0,959
"1306",43204,50,48,-2,959
"1307",43205,51,49,-2,959
"1308",43206,57,57,0,959
"1309",43207,57,58,1,959
"1310",43208,57,59,2,959
"1311",43209,56,60,4,959
"1312",43210,58,57,-1,959
"1313",43211,62,61,-1,959
"1314",43212,63,61,-2,959
"1315",43213,62,60,-2,959
"1316",43214,62,61,-1,959
"1317",43215,63,62,-1,959
"1318",43216,64,62,-2,959
"1319",43217,63,61,-2,959
"1320",43218,65,62,-3,959
"1321",43219,68,65,-3,959
"1322",43220,67,66,-1,959
"1323",43221,69,64,-5,959
"1324",43222,65,61,-4,959
"1325",43223,65,60,-5,959
"1326",43224,64,61,-3,959
"1327",43225,64,61,-3,959
"1328",43226,72,66,-6,959
"1329",43227,72,71,-1,959
"1330",43228,73,70,-3,959
"1331",43229,71,66,-5,959
"1332",43230,69,68,-1,959
"1333",43231,66,63,-3,959
"1334",43232,66,65,-1,959
"1335",43233,68,66,-2,959
"1336",43234,70,66,-4,959
"1337",43235,70,68,-2,959
"1338",43236,74,72,-2,959
"1339",43237,68,71,3,959
"1340",43253,71,68,-3,959
"1341",43254,83,76,-7,959
"1342",43255,85,77,-8,959
"1343",43256,74,66,-8,959
"1344",43257,79,72,-7,959
"1345",43258,80,70,-10,959
"1346",43259,64,61,-3,959
"1347",43260,79,73,-6,959
"1348",43261,83,76,-7,959
"1349",43262,80,75,-5,959
"1350",43263,77,75,-2,959
"1351",43264,77,73,-4,959
"1352",43265,76,70,-6,959
"1353",43266,75,72,-3,959
"1354",43267,70,65,-5,959
"1355",43268,65,61,-4,959
"1356",43269,65,61,-4,959
"1357",43270,67,61,-6,959
"1358",43271,77,73,-4,959
"1359",43272,76,66,-10,959
"1360",43273,71,65,-6,959
"1361",43274,64,59,-5,959
"1362",43275,62,56,-6,959
"1363",43276,67,62,-5,959
"1364",43277,75,65,-10,959
"1365",43278,78,69,-9,959
"1366",43279,77,68,-9,959
"1367",43280,78,70,-8,959
"1368",43281,74,68,-6,959
"1369",43282,61,59,-2,959
"1370",43922,4,2,-2,959
"1371",43923,13,9,-4,959
"1372",43924,50,49,-1,959
"1373",43925,56,58,2,959
"1374",43926,58,58,0,959
"1375",43927,58,57,-1,959
"1376",43928,60,60,0,959
"1377",43929,60,61,1,959
"1378",43930,62,63,1,959
"1379",43931,61,61,0,959
"1380",43932,66,63,-3,959
"1381",43933,66,64,-2,959
"1382",43934,65,62,-3,959
"1383",43935,66,64,-2,959
"1384",43936,65,63,-2,959
"1385",43937,65,62,-3,959
"1386",43938,68,64,-4,959
"1387",43939,67,63,-4,959
"1388",43940,68,65,-3,959
"1389",43941,68,65,-3,959
"1390",43942,67,65,-2,959
"1391",43943,68,63,-5,959
"1392",43944,66,65,-1,959
"1393",43945,66,63,-3,959
"1394",43946,67,63,-4,959
"1395",43947,70,67,-3,959
"1396",43948,67,66,-1,959
"1397",43949,68,64,-4,959
"1398",43950,65,63,-2,959
"1399",43951,62,63,1,959
"1400",43952,64,64,0,959
"1401",43953,66,63,-3,959
"1402",43954,65,63,-2,959
"1403",43955,70,66,-4,959
"1404",43956,72,72,0,959
"1405",43957,67,69,2,959
"1406",43959,11,15,4,959
"1407",43960,12,17,5,959
"1408",43964,1,2,1,959
"1409",43972,72,68,-4,959
"1410",43973,83,75,-8,959
"1411",43974,82,74,-8,959
"1412",43975,77,70,-7,959
"1413",43976,80,72,-8,959
"1414",43977,82,77,-5,959
"1415",43978,80,76,-4,959
"1416",43979,79,75,-4,959
"1417",43980,81,78,-3,959
"1418",43981,73,67,-6,959
"1419",43982,69,65,-4,959
"1420",43983,68,65,-3,959
"1421",43984,68,67,-1,959
"1422",43985,72,67,-5,959
"1423",43986,67,63,-4,959
"1424",43987,66,65,-1,959
"1425",43988,67,64,-3,959
"1426",43989,55,51,-4,959
"1427",43990,40,37,-3,959
"1428",43991,15,16,1,959
"1429",43992,11,11,0,959
"1430",43993,11,11,0,959
"1431",43994,11,11,0,959
"1432",43995,11,11,0,959
"1433",43996,43,37,-6,959
"1434",43997,59,54,-5,959
"1435",43998,62,56,-6,959
"1436",43999,66,57,-9,959
"1437",44000,69,63,-6,959
"1438",44001,78,72,-6,959
"1439",44002,76,74,-2,959
"1440",44003,74,71,-3,959
"1441",44004,71,68,-3,959
"1442",44007,14,15,1,959
"1443",44008,14,15,1,959
"1444",44009,6,6,0,959
"1445",44010,6,6,0,959
"1446",44643,5,4,-1,959
"1447",44644,22,18,-4,959
"1448",44645,27,27,0,959
"1449",44646,27,27,0,959
"1450",44647,62,58,-4,959
"1451",44648,63,61,-2,959
"1452",44649,66,65,-1,959
"1453",44650,68,64,-4,959
"1454",44651,68,64,-4,959
"1455",44652,63,60,-3,959
"1456",44653,64,65,1,959
"1457",44654,65,63,-2,959
"1458",44655,67,65,-2,959
"1459",44656,68,66,-2,959
"1460",44657,66,64,-2,959
"1461",44658,68,66,-2,959
"1462",44659,67,66,-1,959
"1463",44660,69,62,-7,959
"1464",44661,69,63,-6,959
"1465",44662,69,64,-5,959
"1466",44663,69,64,-5,959
"1467",44664,70,66,-4,959
"1468",44665,72,65,-7,959
"1469",44666,70,65,-5,959
"1470",44667,69,65,-4,959
"1471",44668,68,64,-4,959
"1472",44669,67,64,-3,959
"1473",44670,67,63,-4,959
"1474",44671,66,63,-3,959
"1475",44672,67,64,-3,959
"1476",44673,70,66,-4,959
"1477",44674,70,66,-4,959
"1478",44675,69,67,-2,959
"1479",44676,79,76,-3,959
"1480",44677,81,77,-4,959
"1481",44678,77,76,-1,959
"1482",44679,80,77,-3,959
"1483",44680,80,76,-4,959
"1484",44681,83,80,-3,959
"1485",44682,80,77,-3,959
"1486",44683,80,76,-4,959
"1487",44684,78,75,-3,959
"1488",44685,77,76,-1,959
"1489",44686,74,73,-1,959
"1490",44687,31,31,0,959
"1491",44693,85,79,-6,959
"1492",44694,88,80,-8,959
"1493",44695,88,77,-11,959
"1494",44696,86,77,-9,959
"1495",44697,88,78,-10,959
"1496",44698,70,66,-4,959
"1497",44699,74,69,-5,959
"1498",44700,76,71,-5,959
"1499",44701,71,68,-3,959
"1500",44702,71,67,-4,959
"1501",44703,71,67,-4,959
"1502",44704,64,59,-5,959
"1503",44705,28,26,-2,959
"1504",44706,12,11,-1,959
"1505",44707,8,8,0,959
"1506",44708,8,9,1,959
"1507",44709,5,6,1,959
"1508",44710,6,7,1,959
"1509",44711,6,7,1,959
"1510",44712,6,6,0,959
"1511",44713,6,6,0,959
"1512",44714,7,6,-1,959
"1513",44715,7,7,0,959
"1514",44716,9,10,1,959
"1515",44717,14,15,1,959
"1516",44718,25,26,1,959
"1517",44719,53,49,-4,959
"1518",44720,70,64,-6,959
"1519",44721,72,67,-5,959
"1520",44722,71,66,-5,959
"1521",44723,72,66,-6,959
"1522",44724,80,69,-11,959
"1523",44725,81,71,-10,959
"1524",44726,75,71,-4,959
"1525",44727,84,76,-8,959
"1526",44728,87,83,-4,959
"1527",44729,86,81,-5,959
"1528",44730,89,85,-4,959
"1529",44731,86,82,-4,959
"1530",45364,5,4,-1,959
"1531",45365,5,4,-1,959
"1532",45366,5,4,-1,959
"1533",45367,9,8,-1,959
"1534",45368,13,11,-2,959
"1535",45369,59,58,-1,959
"1536",45370,60,58,-2,959
"1537",45371,32,30,-2,959
"1538",45372,69,65,-4,959
"1539",45373,70,70,0,959
"1540",45374,68,68,0,959
"1541",45375,66,67,1,959
"1542",45376,65,66,1,959
"1543",45377,67,65,-2,959
"1544",45378,72,67,-5,959
"1545",45379,70,69,-1,959
"1546",45380,72,70,-2,959
"1547",45381,72,69,-3,959
"1548",45382,66,64,-2,959
"1549",45383,68,64,-4,959
"1550",45384,69,67,-2,959
"1551",45385,69,66,-3,959
"1552",45386,70,65,-5,959
"1553",45387,69,70,1,959
"1554",45388,74,74,0,959
"1555",45389,73,68,-5,959
"1556",45390,73,70,-3,959
"1557",45391,73,71,-2,959
"1558",45392,71,69,-2,959
"1559",45393,75,73,-2,959
"1560",45394,76,73,-3,959
"1561",45395,75,72,-3,959
"1562",45396,76,75,-1,959
"1563",45397,80,79,-1,959
"1564",45398,79,77,-2,959
"1565",45399,82,82,0,959
"1566",45400,79,81,2,959
"1567",45401,83,82,-1,959
"1568",45402,84,80,-4,959
"1569",45403,83,82,-1,959
"1570",45404,80,80,0,959
"1571",45405,79,78,-1,959
"1572",45406,41,44,3,959
"1573",45411,82,76,-6,959
"1574",45412,88,78,-10,959
"1575",45413,88,77,-11,959
"1576",45414,86,80,-6,959
"1577",45415,89,78,-11,959
"1578",45416,87,79,-8,959
"1579",45417,87,80,-7,959
"1580",45418,79,75,-4,959
"1581",45419,74,70,-4,959
"1582",45420,72,67,-5,959
"1583",45421,73,71,-2,959
"1584",45422,71,68,-3,959
"1585",45423,75,71,-4,959
"1586",45424,62,58,-4,959
"1587",45425,11,11,0,959
"1588",45426,8,8,0,959
"1589",45427,7,8,1,959
"1590",45428,5,6,1,959
"1591",45429,6,7,1,959
"1592",45430,6,7,1,959
"1593",45431,7,7,0,959
"1594",45432,6,6,0,959
"1595",45433,6,6,0,959
"1596",45434,7,6,-1,959
"1597",45435,7,7,0,959
"1598",45436,7,8,1,959
"1599",45437,7,8,1,959
"1600",45438,8,8,0,959
"1601",45439,8,8,0,959
"1602",45440,10,10,0,959
"1603",45441,49,49,0,959
"1604",45442,67,65,-2,959
"1605",45443,75,70,-5,959
"1606",45444,77,73,-4,959
"1607",45445,72,66,-6,959
"1608",45446,84,80,-4,959
"1609",45447,91,85,-6,959
"1610",45448,89,84,-5,959
"1611",45449,91,84,-7,959
"1612",45450,96,89,-7,959
"1613",45451,98,90,-8,959
"1614",45452,96,89,-7,959
"1615",45453,87,85,-2,959
"1616",46085,5,4,-1,959
"1617",46086,5,4,-1,959
"1618",46087,5,4,-1,959
"1619",46088,5,4,-1,959
"1620",46089,5,5,0,959
"1621",46090,5,5,0,959
"1622",46091,12,10,-2,959
"1623",46092,51,48,-3,959
"1624",46093,68,64,-4,959
"1625",46094,67,63,-4,959
"1626",46095,69,65,-4,959
"1627",46096,70,64,-6,959
"1628",46097,73,67,-6,959
"1629",46098,72,67,-5,959
"1630",46099,72,67,-5,959
"1631",46100,73,67,-6,959
"1632",46101,73,68,-5,959
"1633",46102,69,66,-3,959
"1634",46103,70,67,-3,959
"1635",46104,69,67,-2,959
"1636",46105,71,69,-2,959
"1637",46106,71,68,-3,959
"1638",46107,73,70,-3,959
"1639",46108,74,71,-3,959
"1640",46109,79,72,-7,959
"1641",46110,78,73,-5,959
"1642",46111,77,74,-3,959
"1643",46112,79,76,-3,959
"1644",46113,80,76,-4,959
"1645",46114,81,75,-6,959
"1646",46115,80,77,-3,959
"1647",46116,80,78,-2,959
"1648",46117,82,78,-4,959
"1649",46118,82,80,-2,959
"1650",46119,85,81,-4,959
"1651",46120,85,80,-5,959
"1652",46121,84,79,-5,959
"1653",46122,83,78,-5,959
"1654",46123,85,83,-2,959
"1655",46124,83,81,-2,959
"1656",46125,77,77,0,959
"1657",46128,12,13,1,959
"1658",46129,86,83,-3,959
"1659",46130,89,84,-5,959
"1660",46131,91,86,-5,959
"1661",46132,89,84,-5,959
"1662",46133,88,82,-6,959
"1663",46134,83,77,-6,959
"1664",46135,85,79,-6,959
"1665",46136,89,80,-9,959
"1666",46137,79,77,-2,959
"1667",46138,77,74,-3,959
"1668",46139,76,71,-5,959
"1669",46140,77,74,-3,959
"1670",46141,62,60,-2,959
"1671",46142,57,56,-1,959
"1672",46143,20,17,-3,959
"1673",46144,11,12,1,959
"1674",46145,7,7,0,959
"1675",46146,5,4,-1,959
"1676",46147,5,6,1,959
"1677",46148,5,6,1,959
"1678",46149,6,7,1,959
"1679",46150,6,7,1,959
"1680",46151,6,7,1,959
"1681",46152,5,6,1,959
"1682",46153,5,6,1,959
"1683",46154,6,6,0,959
"1684",46155,6,7,1,959
"1685",46156,7,8,1,959
"1686",46157,7,9,2,959
"1687",46158,8,9,1,959
"1688",46159,8,9,1,959
"1689",46160,8,9,1,959
"1690",46161,8,10,2,959
"1691",46162,9,12,3,959
"1692",46163,9,12,3,959
"1693",46164,52,51,-1,959
"1694",46165,67,65,-2,959
"1695",46166,68,67,-1,959
"1696",46167,94,91,-3,959
"1697",46168,94,91,-3,959
"1698",46169,89,84,-5,959
"1699",46170,94,88,-6,959
"1700",46171,93,88,-5,959
"1701",46172,91,85,-6,959
"1702",46173,92,88,-4,959
"1703",46174,89,86,-3,959
"1704",46175,7,7,0,959
"1705",46807,5,3,-2,959
"1706",46808,5,4,-1,959
"1707",46809,5,4,-1,959
"1708",46810,5,4,-1,959
"1709",46811,7,6,-1,959
"1710",46812,15,11,-4,959
"1711",46813,66,64,-2,959
"1712",46814,70,66,-4,959
"1713",46815,68,64,-4,959
"1714",46816,67,63,-4,959
"1715",46817,69,64,-5,959
"1716",46818,74,72,-2,959
"1717",46819,75,72,-3,959
"1718",46820,74,70,-4,959
"1719",46821,75,72,-3,959
"1720",46822,73,70,-3,959
"1721",46823,73,69,-4,959
"1722",46824,71,67,-4,959
"1723",46825,73,70,-3,959
"1724",46826,74,71,-3,959
"1725",46827,72,72,0,959
"1726",46828,75,71,-4,959
"1727",46829,80,74,-6,959
"1728",46830,80,75,-5,959
"1729",46831,79,76,-3,959
"1730",46832,81,75,-6,959
"1731",46833,81,75,-6,959
"1732",46834,80,75,-5,959
"1733",46835,78,77,-1,959
"1734",46836,80,77,-3,959
"1735",46837,83,78,-5,959
"1736",46838,85,80,-5,959
"1737",46839,84,80,-4,959
"1738",46840,86,80,-6,959
"1739",46841,84,79,-5,959
"1740",46842,84,80,-4,959
"1741",46843,84,84,0,959
"1742",46844,83,83,0,959
"1743",46845,12,15,3,959
"1744",46847,75,76,1,959
"1745",46848,91,84,-7,959
"1746",46849,92,87,-5,959
"1747",46850,72,66,-6,959
"1748",46851,90,86,-4,959
"1749",46852,84,81,-3,959
"1750",46853,83,80,-3,959
"1751",46854,85,81,-4,959
"1752",46855,86,80,-6,959
"1753",46856,86,79,-7,959
"1754",46857,82,77,-5,959
"1755",46858,85,78,-7,959
"1756",46859,77,76,-1,959
"1757",46860,64,64,0,959
"1758",46861,15,12,-3,959
"1759",46862,8,8,0,959
"1760",46863,7,7,0,959
"1761",46864,7,7,0,959
"1762",46865,5,5,0,959
"1763",46866,5,4,-1,959
"1764",46867,5,5,0,959
"1765",46868,5,6,1,959
"1766",46869,4,6,2,959
"1767",46870,5,7,2,959
"1768",46871,5,6,1,959
"1769",46872,5,6,1,959
"1770",46873,5,6,1,959
"1771",46874,5,6,1,959
"1772",46875,8,9,1,959
"1773",46876,8,9,1,959
"1774",46877,6,9,3,959
"1775",46878,8,9,1,959
"1776",46879,8,9,1,959
"1777",46880,8,9,1,959
"1778",46881,8,10,2,959
"1779",46882,7,10,3,959
"1780",46883,9,12,3,959
"1781",46884,9,12,3,959
"1782",46885,10,12,2,959
"1783",46886,10,12,2,959
"1784",46887,18,20,2,959
"1785",46888,83,82,-1,959
"1786",46889,90,88,-2,959
"1787",46890,91,87,-4,959
"1788",46891,98,94,-4,959
"1789",46892,99,94,-5,959
"1790",46893,98,95,-3,959
"1791",46894,98,95,-3,959
"1792",46895,90,88,-2,959
"1793",47527,3,3,0,959
"1794",47528,4,3,-1,959
"1795",47529,4,4,0,959
"1796",47530,5,4,-1,959
"1797",47531,7,6,-1,959
"1798",47532,7,6,-1,959
"1799",47533,22,22,0,959
"1800",47534,54,51,-3,959
"1801",47535,71,64,-7,959
"1802",47536,72,63,-9,959
"1803",47537,72,68,-4,959
"1804",47538,69,65,-4,959
"1805",47539,71,69,-2,959
"1806",47540,73,70,-3,959
"1807",47541,80,76,-4,959
"1808",47542,82,79,-3,959
"1809",47543,79,72,-7,959
"1810",47544,77,69,-8,959
"1811",47545,74,70,-4,959
"1812",47546,74,72,-2,959
"1813",47547,78,73,-5,959
"1814",47548,78,75,-3,959
"1815",47549,78,77,-1,959
"1816",47550,77,78,1,959
"1817",47551,78,78,0,959
"1818",47552,79,79,0,959
"1819",47553,81,77,-4,959
"1820",47554,80,76,-4,959
"1821",47555,81,78,-3,959
"1822",47556,78,80,2,959
"1823",47557,84,84,0,959
"1824",47558,85,83,-2,959
"1825",47559,84,82,-2,959
"1826",47560,87,84,-3,959
"1827",47561,86,83,-3,959
"1828",47562,87,82,-5,959
"1829",47563,85,82,-3,959
"1830",47564,54,54,0,959
"1831",47565,91,87,-4,959
"1832",47566,92,88,-4,959
"1833",47567,89,87,-2,959
"1834",47568,83,79,-4,959
"1835",47569,82,79,-3,959
"1836",47570,88,82,-6,959
"1837",47571,89,85,-4,959
"1838",47572,88,85,-3,959
"1839",47573,87,84,-3,959
"1840",47574,89,85,-4,959
"1841",47575,84,78,-6,959
"1842",47576,89,83,-6,959
"1843",47577,86,81,-5,959
