"","INDEX","X2000","X2087","change","EEZID"
"945",109608,22,22,0,945
"946",109609,22,22,0,945
"947",109610,22,22,0,945
"948",109611,22,22,0,945
"949",109612,22,21,-1,945
"950",109613,23,22,-1,945
"951",109614,24,22,-2,945
"952",109615,25,23,-2,945
"953",110319,19,19,0,945
"954",110320,19,21,2,945
"955",110321,20,19,-1,945
"956",110322,20,19,-1,945
"957",110323,20,20,0,945
"958",110324,20,20,0,945
"959",110325,20,20,0,945
"960",110326,20,20,0,945
"961",110327,20,20,0,945
"962",110328,19,19,0,945
"963",110329,19,19,0,945
"964",110330,19,19,0,945
"965",110331,19,19,0,945
"966",110332,19,19,0,945
"967",110333,21,21,0,945
"968",110334,21,21,0,945
"969",111042,19,18,-1,945
"970",111043,19,18,-1,945
"971",111044,19,18,-1,945
"972",111045,19,18,-1,945
"973",111046,19,18,-1,945
"974",111047,18,18,0,945
"975",111048,18,18,0,945
"976",111049,18,19,1,945
"977",111050,19,19,0,945
"978",111051,19,19,0,945
"979",111052,19,19,0,945
"980",111053,21,21,0,945
"981",111765,18,12,-6,945
"982",111766,18,12,-6,945
"983",111767,18,12,-6,945
"984",111768,17,12,-5,945
"985",111769,15,11,-4,945
"986",111770,16,11,-5,945
"987",111771,17,11,-6,945
"988",111772,17,11,-6,945
"989",34583,55,63,8,959
"990",34584,55,63,8,959
"991",34585,48,58,10,959
"992",35300,60,64,4,959
"993",35301,60,66,6,959
"994",35302,59,63,4,959
"995",35303,62,63,1,959
"996",35304,62,65,3,959
"997",35305,60,63,3,959
"998",35306,54,61,7,959
"999",35307,48,52,4,959
"1000",35308,11,11,0,959
"1001",36018,62,65,3,959
"1002",36019,65,66,1,959
"1003",36020,65,67,2,959
"1004",36021,64,67,3,959
"1005",36022,62,66,4,959
"1006",36023,63,66,3,959
"1007",36024,65,68,3,959
"1008",36025,61,65,4,959
"1009",36026,62,66,4,959
"1010",36027,61,65,4,959
"1011",36028,54,60,6,959
"1012",36029,33,36,3,959
"1013",36031,12,12,0,959
"1014",36032,32,39,7,959
"1015",36033,33,37,4,959
"1016",36034,30,31,1,959
"1017",36035,1,1,0,959
"1018",36036,31,29,-2,959
"1019",36037,30,30,0,959
"1020",36038,23,24,1,959
"1021",36039,22,23,1,959
"1022",36736,58,58,0,959
"1023",36737,61,57,-4,959
"1024",36738,64,63,-1,959
"1025",36739,67,64,-3,959
"1026",36740,64,65,1,959
"1027",36741,63,65,2,959
"1028",36742,63,63,0,959
"1029",36743,63,64,1,959
"1030",36744,66,65,-1,959
"1031",36745,67,65,-2,959
"1032",36746,67,67,0,959
"1033",36747,67,67,0,959
"1034",36748,65,63,-2,959
"1035",36749,62,61,-1,959
"1036",36750,58,62,4,959
"1037",36751,46,54,8,959
"1038",36752,44,53,9,959
"1039",36753,44,51,7,959
"1040",36754,45,48,3,959
"1041",36755,35,41,6,959
"1042",36756,37,40,3,959
"1043",36757,39,39,0,959
"1044",36758,35,36,1,959
"1045",36759,22,21,-1,959
"1046",37454,63,63,0,959
"1047",37455,59,60,1,959
"1048",37456,60,61,1,959
"1049",37457,63,61,-2,959
"1050",37458,62,59,-3,959
"1051",37459,69,63,-6,959
"1052",37460,64,62,-2,959
"1053",37461,66,64,-2,959
"1054",37462,64,63,-1,959
"1055",37463,66,64,-2,959
"1056",37464,67,65,-2,959
"1057",37465,66,66,0,959
"1058",37466,66,68,2,959
"1059",37467,65,67,2,959
"1060",37468,65,64,-1,959
"1061",37469,63,62,-1,959
"1062",37470,57,58,1,959
"1063",37471,51,53,2,959
"1064",37472,42,51,9,959
"1065",37473,37,44,7,959
"1066",37474,39,45,6,959
"1067",37475,34,43,9,959
"1068",37476,36,41,5,959
"1069",37477,37,38,1,959
"1070",37478,34,36,2,959
"1071",37479,32,29,-3,959
"1072",38172,64,61,-3,959
"1073",38173,65,63,-2,959
"1074",38174,65,64,-1,959
"1075",38175,63,62,-1,959
"1076",38176,65,63,-2,959
"1077",38177,68,65,-3,959
"1078",38178,67,64,-3,959
"1079",38179,69,63,-6,959
"1080",38180,62,59,-3,959
"1081",38181,56,60,4,959
"1082",38182,64,61,-3,959
"1083",38183,67,63,-4,959
"1084",38184,69,64,-5,959
"1085",38185,64,66,2,959
"1086",38186,65,65,0,959
"1087",38187,63,65,2,959
"1088",38188,63,63,0,959
"1089",38189,63,62,-1,959
"1090",38190,58,58,0,959
"1091",38191,56,58,2,959
"1092",38192,42,50,8,959
"1093",38193,37,45,8,959
"1094",38194,37,42,5,959
"1095",38195,34,41,7,959
"1096",38196,32,30,-2,959
"1097",38197,25,22,-3,959
"1098",38890,68,63,-5,959
"1099",38891,67,64,-3,959
"1100",38892,65,65,0,959
"1101",38893,69,65,-4,959
"1102",38894,69,64,-5,959
"1103",38895,55,64,9,959
"1104",38896,56,65,9,959
"1105",38897,69,67,-2,959
"1106",38898,67,63,-4,959
"1107",38899,67,62,-5,959
"1108",38900,65,62,-3,959
"1109",38901,68,63,-5,959
"1110",38902,67,62,-5,959
"1111",38903,66,63,-3,959
"1112",38904,69,64,-5,959
"1113",38905,63,64,1,959
"1114",38906,65,65,0,959
"1115",38907,65,65,0,959
"1116",38908,63,64,1,959
"1117",38909,63,65,2,959
"1118",38910,65,62,-3,959
"1119",38911,57,57,0,959
"1120",39608,68,63,-5,959
"1121",39609,69,64,-5,959
"1122",39610,68,63,-5,959
"1123",39611,66,65,-1,959
"1124",39612,65,64,-1,959
"1125",39613,68,64,-4,959
"1126",39614,69,65,-4,959
"1127",39615,58,66,8,959
"1128",39616,56,64,8,959
"1129",39617,69,66,-3,959
"1130",39618,68,65,-3,959
"1131",39619,69,65,-4,959
"1132",39620,70,63,-7,959
"1133",39621,70,63,-7,959
"1134",39622,67,62,-5,959
"1135",39623,67,62,-5,959
"1136",39624,69,63,-6,959
"1137",39625,65,66,1,959
"1138",39626,65,65,0,959
"1139",39627,66,66,0,959
"1140",39628,66,65,-1,959
"1141",39629,64,67,3,959
"1142",39630,57,61,4,959
"1143",40326,64,63,-1,959
"1144",40327,66,63,-3,959
"1145",40328,68,64,-4,959
"1146",40329,69,67,-2,959
"1147",40330,69,67,-2,959
"1148",40331,70,66,-4,959
"1149",40332,68,66,-2,959
"1150",40333,67,66,-1,959
"1151",40334,66,66,0,959
"1152",40335,70,64,-6,959
"1153",40336,70,67,-3,959
"1154",40337,68,66,-2,959
"1155",40338,68,67,-1,959
"1156",40339,69,64,-5,959
"1157",40340,70,65,-5,959
"1158",40341,67,64,-3,959
"1159",40342,66,65,-1,959
"1160",40343,67,67,0,959
"1161",40344,67,64,-3,959
"1162",40345,69,66,-3,959
"1163",40346,70,67,-3,959
"1164",40347,70,69,-1,959
"1165",40348,70,71,1,959
"1166",40349,66,70,4,959
"1167",41044,55,55,0,959
"1168",41045,63,59,-4,959
"1169",41046,63,62,-1,959
"1170",41047,63,64,1,959
"1171",41048,67,65,-2,959
"1172",41049,69,67,-2,959
"1173",41050,69,67,-2,959
"1174",41051,69,67,-2,959
"1175",41052,70,67,-3,959
"1176",41053,70,66,-4,959
"1177",41054,71,67,-4,959
"1178",41055,72,65,-7,959
"1179",41056,70,66,-4,959
"1180",41057,72,68,-4,959
"1181",41058,71,66,-5,959
"1182",41059,73,69,-4,959
"1183",41060,71,67,-4,959
"1184",41061,70,65,-5,959
"1185",41062,67,66,-1,959
"1186",41063,67,67,0,959
"1187",41064,67,67,0,959
"1188",41065,67,67,0,959
"1189",41066,64,63,-1,959
"1190",41067,69,70,1,959
"1191",41068,69,70,1,959
"1192",41069,71,69,-2,959
"1193",41070,70,69,-1,959
"1194",41098,51,49,-2,959
"1195",41099,61,54,-7,959
"1196",41100,56,51,-5,959
"1197",41101,48,46,-2,959
"1198",41102,5,6,1,959
"1199",41104,49,55,6,959
"1200",41105,51,55,4,959
"1201",41106,21,24,3,959
"1202",41107,42,47,5,959
"1203",41108,44,45,1,959
"1204",41762,43,48,5,959
"1205",41763,52,53,1,959
"1206",41764,59,61,2,959
"1207",41765,65,62,-3,959
"1208",41766,66,65,-1,959
"1209",41767,65,64,-1,959
"1210",41768,68,69,1,959
"1211",41769,69,69,0,959
"1212",41770,69,68,-1,959
"1213",41771,69,70,1,959
"1214",41772,70,71,1,959
"1215",41773,71,72,1,959
"1216",41774,75,73,-2,959
"1217",41775,75,73,-2,959
"1218",41776,75,72,-3,959
"1219",41777,75,73,-2,959
"1220",41778,74,73,-1,959
"1221",41779,74,74,0,959
"1222",41780,74,71,-3,959
"1223",41781,73,69,-4,959
"1224",41782,69,69,0,959
"1225",41783,68,69,1,959
"1226",41784,67,70,3,959
"1227",41785,69,70,1,959
"1228",41786,71,71,0,959
"1229",41787,72,71,-1,959
"1230",41788,70,72,2,959
"1231",41789,74,75,1,959
"1232",41790,76,73,-3,959
"1233",41791,73,73,0,959
"1234",41816,73,66,-7,959
"1235",41817,85,76,-9,959
"1236",41818,77,70,-7,959
"1237",41819,62,59,-3,959
"1238",41820,44,44,0,959
"1239",41821,45,41,-4,959
"1240",41822,42,43,1,959
"1241",41823,29,34,5,959
"1242",41824,73,71,-2,959
"1243",41825,75,71,-4,959
"1244",41826,79,72,-7,959
"1245",41827,77,73,-4,959
"1246",41828,74,74,0,959
"1247",41829,59,63,4,959
"1248",42481,8,11,3,959
"1249",42482,31,34,3,959
"1250",42483,53,53,0,959
"1251",42484,60,60,0,959
"1252",42485,62,62,0,959
"1253",42486,65,62,-3,959
"1254",42487,63,61,-2,959
"1255",42488,65,64,-1,959
"1256",42489,68,70,2,959
"1257",42490,69,70,1,959
"1258",42491,69,71,2,959
"1259",42492,70,71,1,959
"1260",42493,70,72,2,959
"1261",42494,74,74,0,959
"1262",42495,75,74,-1,959
"1263",42496,75,75,0,959
"1264",42497,75,74,-1,959
"1265",42498,74,71,-3,959
"1266",42499,75,74,-1,959
"1267",42500,74,72,-2,959
"1268",42501,73,73,0,959
"1269",42502,73,72,-1,959
"1270",42503,71,71,0,959
"1271",42504,71,72,1,959
"1272",42505,74,74,0,959
"1273",42506,75,75,0,959
"1274",42507,75,75,0,959
"1275",42508,74,77,3,959
"1276",42509,77,76,-1,959
"1277",42510,78,76,-2,959
"1278",42511,77,76,-1,959
"1279",42512,70,73,3,959
"1280",42516,24,31,7,959
"1281",42535,77,73,-4,959
"1282",42536,85,79,-6,959
"1283",42537,81,79,-2,959
"1284",42538,75,70,-5,959
"1285",42542,0,0,0,959
"1286",42544,75,73,-2,959
"1287",42545,78,75,-3,959
"1288",42546,79,75,-4,959
"1289",42547,78,75,-3,959
"1290",42548,79,74,-5,959
"1291",42549,75,70,-5,959
"1292",42550,74,65,-9,959
"1293",42551,59,52,-7,959
"1294",42552,60,52,-8,959
"1295",42553,52,50,-2,959
"1296",42554,56,50,-6,959
"1297",42555,58,52,-6,959
"1298",42556,59,52,-7,959
"1299",42557,46,45,-1,959
"1300",42558,45,43,-2,959
"1301",42561,6,9,3,959
"1302",42562,6,9,3,959
"1303",43201,4,5,1,959
"1304",43202,13,13,0,959
"1305",43203,54,54,0,959
"1306",43204,60,56,-4,959
"1307",43205,59,57,-2,959
"1308",43206,65,66,1,959
"1309",43207,66,68,2,959
"1310",43208,65,68,3,959
"1311",43209,64,69,5,959
"1312",43210,67,67,0,959
"1313",43211,70,70,0,959
"1314",43212,71,70,-1,959
"1315",43213,71,71,0,959
"1316",43214,72,72,0,959
"1317",43215,73,73,0,959
"1318",43216,74,73,-1,959
"1319",43217,73,72,-1,959
"1320",43218,75,72,-3,959
"1321",43219,77,75,-2,959
"1322",43220,76,76,0,959
"1323",43221,77,74,-3,959
"1324",43222,75,72,-3,959
"1325",43223,75,71,-4,959
"1326",43224,74,72,-2,959
"1327",43225,74,72,-2,959
"1328",43226,81,76,-5,959
"1329",43227,80,80,0,959
"1330",43228,81,79,-2,959
"1331",43229,80,76,-4,959
"1332",43230,77,78,1,959
"1333",43231,76,74,-2,959
"1334",43232,75,75,0,959
"1335",43233,77,76,-1,959
"1336",43234,79,76,-3,959
"1337",43235,79,78,-1,959
"1338",43236,82,81,-1,959
"1339",43237,77,80,3,959
"1340",43253,77,74,-3,959
"1341",43254,88,82,-6,959
"1342",43255,92,85,-7,959
"1343",43256,83,74,-9,959
"1344",43257,85,78,-7,959
"1345",43258,86,77,-9,959
"1346",43259,68,66,-2,959
"1347",43260,84,80,-4,959
"1348",43261,90,83,-7,959
"1349",43262,86,81,-5,959
"1350",43263,83,80,-3,959
"1351",43264,83,78,-5,959
"1352",43265,82,76,-6,959
"1353",43266,81,77,-4,959
"1354",43267,78,72,-6,959
"1355",43268,72,68,-4,959
"1356",43269,72,67,-5,959
"1357",43270,73,67,-6,959
"1358",43271,80,76,-4,959
"1359",43272,80,70,-10,959
"1360",43273,75,69,-6,959
"1361",43274,69,64,-5,959
"1362",43275,67,61,-6,959
"1363",43276,72,67,-5,959
"1364",43277,83,72,-11,959
"1365",43278,85,76,-9,959
"1366",43279,84,75,-9,959
"1367",43280,85,78,-7,959
"1368",43281,81,75,-6,959
"1369",43282,69,68,-1,959
"1370",43922,6,6,0,959
"1371",43923,18,15,-3,959
"1372",43924,58,57,-1,959
"1373",43925,65,66,1,959
"1374",43926,66,67,1,959
"1375",43927,66,66,0,959
"1376",43928,68,69,1,959
"1377",43929,68,70,2,959
"1378",43930,70,72,2,959
"1379",43931,69,70,1,959
"1380",43932,73,71,-2,959
"1381",43933,74,73,-1,959
"1382",43934,74,73,-1,959
"1383",43935,75,75,0,959
"1384",43936,74,74,0,959
"1385",43937,74,73,-1,959
"1386",43938,77,74,-3,959
"1387",43939,76,73,-3,959
"1388",43940,77,75,-2,959
"1389",43941,77,75,-2,959
"1390",43942,76,75,-1,959
"1391",43943,77,73,-4,959
"1392",43944,76,76,0,959
"1393",43945,76,75,-1,959
"1394",43946,77,74,-3,959
"1395",43947,80,78,-2,959
"1396",43948,77,77,0,959
"1397",43949,78,75,-3,959
"1398",43950,75,74,-1,959
"1399",43951,72,74,2,959
"1400",43952,74,75,1,959
"1401",43953,76,74,-2,959
"1402",43954,75,74,-1,959
"1403",43955,80,77,-3,959
"1404",43956,81,82,1,959
"1405",43957,77,79,2,959
"1406",43959,13,17,4,959
"1407",43960,16,21,5,959
"1408",43964,5,5,0,959
"1409",43972,77,74,-3,959
"1410",43973,88,82,-6,959
"1411",43974,90,82,-8,959
"1412",43975,85,78,-7,959
"1413",43976,88,80,-8,959
"1414",43977,88,83,-5,959
"1415",43978,86,82,-4,959
"1416",43979,87,83,-4,959
"1417",43980,87,85,-2,959
"1418",43981,80,75,-5,959
"1419",43982,76,73,-3,959
"1420",43983,75,73,-2,959
"1421",43984,75,74,-1,959
"1422",43985,77,72,-5,959
"1423",43986,73,68,-5,959
"1424",43987,72,70,-2,959
"1425",43988,72,69,-3,959
"1426",43989,58,50,-8,959
"1427",43990,43,37,-6,959
"1428",43991,15,16,1,959
"1429",43992,11,11,0,959
"1430",43993,11,11,0,959
"1431",43994,11,11,0,959
"1432",43995,11,11,0,959
"1433",43996,44,38,-6,959
"1434",43997,66,60,-6,959
"1435",43998,68,63,-5,959
"1436",43999,73,66,-7,959
"1437",44000,76,71,-5,959
"1438",44001,85,79,-6,959
"1439",44002,83,81,-2,959
"1440",44003,80,77,-3,959
"1441",44004,78,75,-3,959
"1442",44007,17,19,2,959
"1443",44008,17,19,2,959
"1444",44009,9,9,0,959
"1445",44010,9,9,0,959
"1446",44643,8,6,-2,959
"1447",44644,25,20,-5,959
"1448",44645,30,28,-2,959
"1449",44646,30,28,-2,959
"1450",44647,67,63,-4,959
"1451",44648,68,67,-1,959
"1452",44649,71,72,1,959
"1453",44650,73,71,-2,959
"1454",44651,73,71,-2,959
"1455",44652,70,69,-1,959
"1456",44653,73,75,2,959
"1457",44654,73,72,-1,959
"1458",44655,75,74,-1,959
"1459",44656,76,75,-1,959
"1460",44657,75,74,-1,959
"1461",44658,77,75,-2,959
"1462",44659,75,75,0,959
"1463",44660,77,72,-5,959
"1464",44661,77,73,-4,959
"1465",44662,76,74,-2,959
"1466",44663,77,74,-3,959
"1467",44664,78,76,-2,959
"1468",44665,80,75,-5,959
"1469",44666,78,75,-3,959
"1470",44667,78,76,-2,959
"1471",44668,77,75,-2,959
"1472",44669,76,75,-1,959
"1473",44670,76,75,-1,959
"1474",44671,75,74,-1,959
"1475",44672,76,75,-1,959
"1476",44673,79,77,-2,959
"1477",44674,80,77,-3,959
"1478",44675,79,78,-1,959
"1479",44676,87,85,-2,959
"1480",44677,89,87,-2,959
"1481",44678,85,85,0,959
"1482",44679,88,86,-2,959
"1483",44680,88,85,-3,959
"1484",44681,90,89,-1,959
"1485",44682,87,86,-1,959
"1486",44683,88,85,-3,959
"1487",44684,85,83,-2,959
"1488",44685,84,85,1,959
"1489",44686,82,82,0,959
"1490",44687,39,39,0,959
"1491",44693,91,85,-6,959
"1492",44694,96,88,-8,959
"1493",44695,96,85,-11,959
"1494",44696,94,85,-9,959
"1495",44697,95,85,-10,959
"1496",44698,77,73,-4,959
"1497",44699,82,77,-5,959
"1498",44700,83,78,-5,959
"1499",44701,77,75,-2,959
"1500",44702,77,74,-3,959
"1501",44703,77,72,-5,959
"1502",44704,68,62,-6,959
"1503",44705,26,24,-2,959
"1504",44706,11,11,0,959
"1505",44707,8,8,0,959
"1506",44708,8,9,1,959
"1507",44709,8,9,1,959
"1508",44710,9,10,1,959
"1509",44711,9,10,1,959
"1510",44712,9,9,0,959
"1511",44713,9,9,0,959
"1512",44714,10,9,-1,959
"1513",44715,10,10,0,959
"1514",44716,10,11,1,959
"1515",44717,13,14,1,959
"1516",44718,24,26,2,959
"1517",44719,52,49,-3,959
"1518",44720,73,68,-5,959
"1519",44721,75,71,-4,959
"1520",44722,76,72,-4,959
"1521",44723,78,73,-5,959
"1522",44724,86,76,-10,959
"1523",44725,88,78,-10,959
"1524",44726,81,77,-4,959
"1525",44727,90,82,-8,959
"1526",44728,93,89,-4,959
"1527",44729,92,86,-6,959
"1528",44730,95,90,-5,959
"1529",44731,92,87,-5,959
"1530",45364,8,6,-2,959
"1531",45365,8,6,-2,959
"1532",45366,8,6,-2,959
"1533",45367,10,8,-2,959
"1534",45368,12,10,-2,959
"1535",45369,64,63,-1,959
"1536",45370,65,64,-1,959
"1537",45371,34,32,-2,959
"1538",45372,74,72,-2,959
"1539",45373,76,77,1,959
"1540",45374,76,77,1,959
"1541",45375,74,76,2,959
"1542",45376,73,75,2,959
"1543",45377,75,74,-1,959
"1544",45378,80,76,-4,959
"1545",45379,78,78,0,959
"1546",45380,80,80,0,959
"1547",45381,80,79,-1,959
"1548",45382,74,74,0,959
"1549",45383,76,74,-2,959
"1550",45384,77,77,0,959
"1551",45385,77,76,-1,959
"1552",45386,78,75,-3,959
"1553",45387,77,80,3,959
"1554",45388,82,84,2,959
"1555",45389,82,79,-3,959
"1556",45390,82,81,-1,959
"1557",45391,82,82,0,959
"1558",45392,80,80,0,959
"1559",45393,84,84,0,959
"1560",45394,86,84,-2,959
"1561",45395,85,83,-2,959
"1562",45396,86,86,0,959
"1563",45397,89,89,0,959
"1564",45398,88,88,0,959
"1565",45399,91,92,1,959
"1566",45400,88,90,2,959
"1567",45401,90,91,1,959
"1568",45402,91,89,-2,959
"1569",45403,90,90,0,959
"1570",45404,87,89,2,959
"1571",45405,86,86,0,959
"1572",45406,48,51,3,959
"1573",45411,88,82,-6,959
"1574",45412,95,85,-10,959
"1575",45413,96,85,-11,959
"1576",45414,94,88,-6,959
"1577",45415,95,85,-10,959
"1578",45416,93,86,-7,959
"1579",45417,94,87,-7,959
"1580",45418,85,81,-4,959
"1581",45419,81,77,-4,959
"1582",45420,79,74,-5,959
"1583",45421,79,78,-1,959
"1584",45422,78,76,-2,959
"1585",45423,80,75,-5,959
"1586",45424,67,62,-5,959
"1587",45425,11,11,0,959
"1588",45426,8,8,0,959
"1589",45427,7,8,1,959
"1590",45428,7,8,1,959
"1591",45429,9,10,1,959
"1592",45430,9,10,1,959
"1593",45431,10,10,0,959
"1594",45432,9,9,0,959
"1595",45433,9,9,0,959
"1596",45434,10,9,-1,959
"1597",45435,10,10,0,959
"1598",45436,10,11,1,959
"1599",45437,10,11,1,959
"1600",45438,11,11,0,959
"1601",45439,11,12,1,959
"1602",45440,11,12,1,959
"1603",45441,52,50,-2,959
"1604",45442,70,66,-4,959
"1605",45443,80,74,-6,959
"1606",45444,81,77,-4,959
"1607",45445,79,74,-5,959
"1608",45446,91,87,-4,959
"1609",45447,97,91,-6,959
"1610",45448,95,90,-5,959
"1611",45449,97,90,-7,959
"1612",45450,100,93,-7,959
"1613",45451,102,94,-8,959
"1614",45452,102,95,-7,959
"1615",45453,93,90,-3,959
"1616",46085,8,6,-2,959
"1617",46086,8,6,-2,959
"1618",46087,8,7,-1,959
"1619",46088,8,7,-1,959
"1620",46089,8,8,0,959
"1621",46090,8,8,0,959
"1622",46091,12,11,-1,959
"1623",46092,51,48,-3,959
"1624",46093,74,71,-3,959
"1625",46094,75,72,-3,959
"1626",46095,77,74,-3,959
"1627",46096,78,73,-5,959
"1628",46097,81,76,-5,959
"1629",46098,80,76,-4,959
"1630",46099,80,76,-4,959
"1631",46100,81,77,-4,959
"1632",46101,81,78,-3,959
"1633",46102,77,76,-1,959
"1634",46103,78,77,-1,959
"1635",46104,77,77,0,959
"1636",46105,79,79,0,959
"1637",46106,79,78,-1,959
"1638",46107,81,80,-1,959
"1639",46108,82,81,-1,959
"1640",46109,87,82,-5,959
"1641",46110,86,83,-3,959
"1642",46111,85,84,-1,959
"1643",46112,87,86,-1,959
"1644",46113,88,86,-2,959
"1645",46114,90,85,-5,959
"1646",46115,89,87,-2,959
"1647",46116,89,88,-1,959
"1648",46117,91,88,-3,959
"1649",46118,91,90,-1,959
"1650",46119,93,91,-2,959
"1651",46120,92,89,-3,959
"1652",46121,92,89,-3,959
"1653",46122,91,89,-2,959
"1654",46123,92,92,0,959
"1655",46124,90,90,0,959
"1656",46125,84,85,1,959
"1657",46128,14,15,1,959
"1658",46129,93,90,-3,959
"1659",46130,96,91,-5,959
"1660",46131,99,94,-5,959
"1661",46132,97,92,-5,959
"1662",46133,96,90,-6,959
"1663",46134,91,85,-6,959
"1664",46135,92,86,-6,959
"1665",46136,96,87,-9,959
"1666",46137,86,83,-3,959
"1667",46138,84,81,-3,959
"1668",46139,83,78,-5,959
"1669",46140,81,78,-3,959
"1670",46141,61,59,-2,959
"1671",46142,58,57,-1,959
"1672",46143,20,18,-2,959
"1673",46144,11,11,0,959
"1674",46145,8,7,-1,959
"1675",46146,8,7,-1,959
"1676",46147,8,9,1,959
"1677",46148,8,9,1,959
"1678",46149,9,10,1,959
"1679",46150,9,10,1,959
"1680",46151,9,10,1,959
"1681",46152,8,9,1,959
"1682",46153,8,9,1,959
"1683",46154,9,9,0,959
"1684",46155,9,10,1,959
"1685",46156,10,11,1,959
"1686",46157,10,12,2,959
"1687",46158,11,12,1,959
"1688",46159,11,12,1,959
"1689",46160,11,12,1,959
"1690",46161,11,12,1,959
"1691",46162,10,12,2,959
"1692",46163,10,12,2,959
"1693",46164,52,50,-2,959
"1694",46165,71,68,-3,959
"1695",46166,72,70,-2,959
"1696",46167,98,95,-3,959
"1697",46168,99,96,-3,959
"1698",46169,96,91,-5,959
"1699",46170,101,95,-6,959
"1700",46171,100,95,-5,959
"1701",46172,98,92,-6,959
"1702",46173,100,94,-6,959
"1703",46174,96,92,-4,959
"1704",46175,10,10,0,959
"1705",46807,8,7,-1,959
"1706",46808,8,7,-1,959
"1707",46809,8,7,-1,959
"1708",46810,8,7,-1,959
"1709",46811,8,7,-1,959
"1710",46812,14,11,-3,959
"1711",46813,72,71,-1,959
"1712",46814,78,75,-3,959
"1713",46815,76,73,-3,959
"1714",46816,76,73,-3,959
"1715",46817,77,73,-4,959
"1716",46818,81,80,-1,959
"1717",46819,81,80,-1,959
"1718",46820,82,80,-2,959
"1719",46821,82,82,0,959
"1720",46822,81,80,-1,959
"1721",46823,81,79,-2,959
"1722",46824,79,77,-2,959
"1723",46825,81,80,-1,959
"1724",46826,82,81,-1,959
"1725",46827,80,82,2,959
"1726",46828,83,81,-2,959
"1727",46829,88,84,-4,959
"1728",46830,88,85,-3,959
"1729",46831,87,86,-1,959
"1730",46832,89,85,-4,959
"1731",46833,89,85,-4,959
"1732",46834,89,85,-4,959
"1733",46835,87,87,0,959
"1734",46836,89,87,-2,959
"1735",46837,92,88,-4,959
"1736",46838,94,90,-4,959
"1737",46839,91,89,-2,959
"1738",46840,93,89,-4,959
"1739",46841,92,90,-2,959
"1740",46842,92,90,-2,959
"1741",46843,91,93,2,959
"1742",46844,90,92,2,959
"1743",46845,14,17,3,959
"1744",46847,81,83,2,959
"1745",46848,96,91,-5,959
"1746",46849,98,93,-5,959
"1747",46850,79,74,-5,959
"1748",46851,98,94,-4,959
"1749",46852,92,89,-3,959
"1750",46853,91,88,-3,959
"1751",46854,93,89,-4,959
"1752",46855,94,88,-6,959
"1753",46856,94,87,-7,959
"1754",46857,89,84,-5,959
"1755",46858,90,83,-7,959
"1756",46859,82,81,-1,959
"1757",46860,69,69,0,959
"1758",46861,13,11,-2,959
"1759",46862,8,8,0,959
"1760",46863,8,7,-1,959
"1761",46864,8,7,-1,959
"1762",46865,8,7,-1,959
"1763",46866,8,7,-1,959
"1764",46867,8,8,0,959
"1765",46868,8,9,1,959
"1766",46869,7,9,2,959
"1767",46870,8,10,2,959
"1768",46871,8,9,1,959
"1769",46872,8,9,1,959
"1770",46873,8,9,1,959
"1771",46874,8,9,1,959
"1772",46875,9,10,1,959
"1773",46876,9,11,2,959
"1774",46877,9,12,3,959
"1775",46878,11,12,1,959
"1776",46879,11,12,1,959
"1777",46880,11,12,1,959
"1778",46881,11,12,1,959
"1779",46882,10,12,2,959
"1780",46883,10,12,2,959
"1781",46884,10,12,2,959
"1782",46885,11,12,1,959
"1783",46886,11,12,1,959
"1784",46887,20,21,1,959
"1785",46888,88,86,-2,959
"1786",46889,96,94,-2,959
"1787",46890,98,94,-4,959
"1788",46891,106,101,-5,959
"1789",46892,108,101,-7,959
"1790",46893,107,102,-5,959
"1791",46894,107,102,-5,959
"1792",46895,97,94,-3,959
"1793",47527,5,5,0,959
"1794",47528,7,5,-2,959
"1795",47529,7,7,0,959
"1796",47530,8,7,-1,959
"1797",47531,8,6,-2,959
"1798",47532,8,6,-2,959
"1799",47533,22,22,0,959
"1800",47534,55,51,-4,959
"1801",47535,76,69,-7,959
"1802",47536,77,68,-9,959
"1803",47537,78,74,-4,959
"1804",47538,77,73,-4,959
"1805",47539,78,78,0,959
"1806",47540,81,80,-1,959
"1807",47541,88,87,-1,959
"1808",47542,89,87,-2,959
"1809",47543,86,82,-4,959
"1810",47544,84,79,-5,959
"1811",47545,81,79,-2,959
"1812",47546,81,81,0,959
"1813",47547,85,84,-1,959
"1814",47548,85,84,-1,959
"1815",47549,85,86,1,959
"1816",47550,84,86,2,959
"1817",47551,85,86,1,959
"1818",47552,86,87,1,959
"1819",47553,88,86,-2,959
"1820",47554,88,86,-2,959
"1821",47555,90,88,-2,959
"1822",47556,88,90,2,959
"1823",47557,93,94,1,959
"1824",47558,94,94,0,959
"1825",47559,91,91,0,959
"1826",47560,94,95,1,959
"1827",47561,93,93,0,959
"1828",47562,94,92,-2,959
"1829",47563,92,91,-1,959
"1830",47564,61,60,-1,959
"1831",47565,99,96,-3,959
"1832",47566,100,97,-3,959
"1833",47567,95,94,-1,959
"1834",47568,90,87,-3,959
"1835",47569,90,87,-3,959
"1836",47570,96,90,-6,959
"1837",47571,96,92,-4,959
"1838",47572,96,93,-3,959
"1839",47573,94,91,-3,959
"1840",47574,94,90,-4,959
"1841",47575,91,85,-6,959
"1842",47576,94,88,-6,959
"1843",47577,91,87,-4,959
