"","X","percent_change"
"1",49060,35.6060438997115
"2",49061,16.449171036363
"3",49780,7.96771812907839
"4",49781,9.88466910031064
"5",50494,8.50899320307368
"6",50495,10.3030478199768
"7",50496,66.9003760984723
"8",50497,9.49975738604089
"9",50498,8.62366280153045
"10",50499,11.7874557804902
"11",50500,7.71955838714663
"12",50501,7.87015622624489
"13",51209,8.54262832466592
"14",51210,9.84042268865284
"15",51211,15.3427603443648
"16",51212,8.52995302866303
"17",51213,2.83138166880749
"18",51214,7.74092375650088
"19",51215,9.7944574868016
"20",51216,16.0897396980869
"21",51217,14.7422186364428
"22",51218,9.08733263143571
"23",51219,9.48929098821648
"24",51220,10.016343648506
"25",51221,8.15945506456504
"26",51923,9.31267668457151
"27",51924,9.07637915797808
"28",51925,8.82470510897476
"29",51926,8.56261343443802
"30",51927,5.53943536079344
"31",51928,5.73953721836961
"32",51929,5.98588331651888
"33",51930,10.5826512543182
"34",51931,16.2710927460246
"35",51932,8.41055516580004
"36",51933,5.81238440726606
"37",51934,18.6744513134545
"38",51935,6.48685603748757
"39",51936,12.8456289288536
"40",51937,201.567849937432
"41",51938,11.6802884178367
"42",51939,23.3319680429357
"43",51940,9.72148188220919
"44",51941,8.43144032363507
"45",51942,7.93802889405418
"46",51943,15.5181311832853
"47",51944,10.5178369454776
"48",52643,10.2902800762108
"49",52644,9.68434509896106
"50",52645,9.37352388986024
"51",52646,8.6932837258224
"52",52647,8.20932456227098
"53",52648,6.03510392192525
"54",52649,6.28444728404504
"55",52650,6.44860008618145
"56",52651,11.4210862188572
"57",52652,3.02072028122523
"58",52653,-16.5891427045371
"59",52654,1.5254827999429
"60",52655,5.38984467736593
"61",52656,5.40812437968568
"62",52657,15.112282830833
"63",52658,5.72860958295051
"64",52659,4.65976530519953
"65",52660,10.4672830812318
"66",52661,9.70335019898146
"67",52662,7.91425239660663
"68",52663,24.0587867090353
"69",52664,18.9459167234277
"70",53363,12.9827484771986
"71",53364,11.3509609493092
"72",53365,10.844023662787
"73",53366,9.61439561856688
"74",53367,8.9432844978494
"75",53368,7.95974133019039
"76",53369,7.69857173410185
"77",53370,8.14350376517811
"78",53371,10.5858562487092
"79",53372,8.82728732441616
"80",53373,-9.08410819910262
"81",53374,-19.1632417021356
"82",53375,-4.86806545218248
"83",53376,9.78565886062647
"84",53377,9.01441599942221
"85",53378,11.7048494952659
"86",53379,5.04171994890157
"87",53380,4.61691841603032
"88",53381,-2.64433111709926
"89",53382,10.4603281108407
"90",53383,9.83878895527861
"91",53384,6.53832331585031
"92",53385,11.7232760572604
"93",53386,8.06806605956557
"94",54084,13.2307036833995
"95",54085,13.4962792092398
"96",54086,10.9837557985185
"97",54087,10.0693087494141
"98",54088,8.41430283365663
"99",54089,7.52652038682223
"100",54090,7.48033329561874
"101",54091,8.86342412316731
"102",54092,7.06641840087849
"103",54093,4.67430580980597
"104",54094,-11.5852124591242
"105",54095,-21.1910660973284
"106",54096,-27.3401989302645
"107",54097,9.01881699559005
"108",54098,11.804655724603
"109",54099,14.1923662561074
"110",54100,1.41279549581456
"111",54101,3.59972659764637
"112",54102,5.21754092097887
"113",54103,19.0505045396062
"114",54104,10.0592340087239
"115",54105,4.01691737344988
"116",54106,12.1069698090677
"117",54805,12.3327269530579
"118",54806,12.8583017781383
"119",54807,12.5683820616981
"120",54808,9.39140709618877
"121",54809,7.80237612971897
"122",54810,7.25903338772033
"123",54811,7.72940324260393
"124",54812,9.55576841416391
"125",54813,8.33791113634251
"126",54814,3.86532480533835
"127",54815,-3.48219995129271
"128",54816,-13.2405044722723
"129",54817,-24.514682884813
"130",54818,-7.52104673715814
"131",54819,-4.5887806634224
"132",54820,-1.64452519210566
"133",54821,3.10138121808687
"134",54822,2.68783051192207
"135",54823,1.63006394957105
"136",54824,17.7154869214083
"137",54825,7.46208698149043
"138",54826,17.4905725288508
"139",55526,10.9987726866567
"140",55527,11.7379301052768
"141",55528,11.3408283606753
"142",55529,8.47167343866198
"143",55530,7.29066851625258
"144",55531,6.51774324919172
"145",55532,7.12449338474348
"146",55533,8.95282252066578
"147",55534,8.20072271806293
"148",55535,6.00856485605934
"149",55536,-1.62247268009312
"150",55537,-16.2868391247507
"151",55538,-23.7389594042818
"152",55539,-30.4070237315257
"153",55540,-10.4629541419494
"154",55541,-0.218369744647175
"155",55542,1.85821310477965
"156",55543,1.08515639866989
"157",55544,-4.13726450094417
"158",55545,10.7540332854924
"159",55546,6.13634755363807
"160",55547,9.82279512164348
"161",56247,10.2968805230777
"162",56248,11.2761611745025
"163",56249,10.3417856230392
"164",56250,9.76433177281795
"165",56251,6.80509260361074
"166",56252,6.34281472404068
"167",56253,6.65214733686321
"168",56254,7.6633727671312
"169",56255,6.09556473117483
"170",56256,2.94065619142461
"171",56257,-3.66272519908654
"172",56258,0.151288327768209
"173",56259,-3.01773052532723
"174",56260,-12.312502820491
"175",56261,-1.02004175141753
"176",56262,0.567217306079296
"177",56263,3.32739877942195
"178",56264,9.34798825515509
"179",56265,5.53987323144601
"180",56266,6.28350043691558
"181",56267,7.3274994740159
"182",56268,9.95100809979814
"183",56269,9.88100678077657
"184",56270,7.63516771477145
"185",56271,8.38975342357563
"186",56968,8.94861434307363
"187",56969,9.25975315760513
"188",56970,9.8384560144988
"189",56971,7.91787219826639
"190",56972,7.1531374623985
"191",56973,4.98471518358908
"192",56974,4.57175903294833
"193",56975,4.86112255729186
"194",56976,2.51354867847346
"195",56977,0.413046331857537
"196",56978,-5.95731825263718
"197",56979,-11.7193479148878
"198",56980,-18.8691568614105
"199",56981,-30.1252834277921
"200",56982,-31.5836635436023
"201",56983,4.37116934852652
"202",56984,8.39932261694213
"203",56985,6.92257444141117
"204",56986,7.68769729077956
"205",56988,-12.1436509407658
"206",56989,3.36989285596264
"207",56990,3.1628555396099
"208",56991,11.3206983993445
"209",56992,-2.80762253224134
"210",56993,-4.21430070245256
"211",57690,7.07785123056787
"212",57691,7.73039888277012
"213",57692,7.59660906820022
"214",57693,3.42839573157418
"215",57694,4.6714204574278
"216",57695,4.69253420232971
"217",57696,1.02604804277005
"218",57697,-2.7644894240106
"219",57698,-7.57352417532097
"220",57699,-13.1640336220551
"221",57700,-20.6277318643535
"222",57701,-27.48346382204
"223",57702,-31.139895436402
"224",57703,-13.1480638756653
"225",57704,-5.23949416871702
"226",57705,5.37859176918969
"227",57706,9.59498408286632
"228",57707,7.25456289913323
"229",57708,6.33212159182947
"230",57710,7.59125387652608
"231",57711,14.5355963392195
"232",57712,16.5427701976616
"233",57713,56.2383577486443
"234",57714,11.1201671762979
"235",58411,5.14640550803097
"236",58412,4.56689979709659
"237",58413,5.94391930893098
"238",58414,1.04836964158849
"239",58415,1.00687448541723
"240",58416,0.389969036576673
