"","X","percent_change"
"1",59151,3.96683214340539
"2",59154,-12.8884953710507
"3",59155,-12.799229602178
"4",59156,-12.6627514173891
"5",59868,4.00518088657544
"6",59869,6.51421936326351
"7",59870,11.8426995850271
"8",59871,14.6549053840855
"9",59872,8.31518807839195
"10",59873,-0.0144846634494942
"11",59874,-2.74952614731522
"12",59875,-1.24679441542535
"13",59876,-3.75402931118194
"14",60586,-0.972621011036539
"15",60587,-8.22004448483498
"16",60588,-10.2153753010042
"17",60589,7.46966244006902
"18",60590,10.5869663899862
"19",60591,17.9277377228634
"20",60592,17.4380679758125
"21",60595,-0.0214914158146839
"22",60596,-0.586660531957443
"23",61304,7.35513830717921
"24",61305,6.20449834781545
"25",61306,3.01338660747209
"26",61307,-1.88806656811402
"27",61308,-8.65732748743533
"28",61309,-13.187237167481
"29",61310,5.98469676191864
"30",61311,15.5650369083147
"31",61312,16.5437884382335
"32",62022,10.5459036295422
"33",62023,12.6838018545663
"34",62024,13.2234070995617
"35",62025,13.5651033726291
"36",62026,10.4320687156206
"37",62027,6.19056319500004
"38",62028,2.47708898164421
"39",62029,-9.17329159509072
"40",62030,11.0253269541482
"41",62031,16.5314065329551
"42",62032,15.5859225027383
"43",62033,17.0071894150233
"44",62742,10.3619127933618
"45",62743,12.5780018499395
"46",62744,13.2350078213636
"47",62745,14.0736438254758
"48",62746,11.660549663663
"49",62747,8.48070939861642
"50",62748,6.92812861341338
"51",62749,-1.22945294020185
"52",62750,-3.40846659122859
"53",62751,15.7623928852786
"54",62752,16.8446637788218
"55",62753,17.1482009221831
"56",63463,14.0049558415301
"57",63464,14.7489889209273
"58",63465,15.7097874372227
"59",63466,13.0777325501469
"60",63467,12.7784125857272
"61",63468,12.4431943298359
"62",63469,6.86619197361554
"63",63470,14.2873258532128
"64",63471,26.8814274922178
"65",63472,23.0931517743416
"66",63473,24.336269654945
"67",64183,13.8489859855984
"68",64184,14.7099121049452
"69",64185,15.9690010364774
"70",64186,13.314691064694
"71",64187,13.0031929527973
"72",64188,13.3841496102734
"73",64189,8.77777170708819
"74",64190,7.17319741134058
"75",64191,36.7755257587329
"76",64192,30.387100088542
"77",64193,29.9322938957888
"78",64903,14.4722099293585
"79",64904,15.4394623036136
"80",64905,17.6154480806603
"81",64906,13.674458702725
"82",64907,13.7889352879294
"83",64908,14.0685542420272
"84",64909,11.134221042534
"85",64910,-40.4202696773709
"86",64911,30.279722288067
"87",64912,35.3603215391254
"88",65623,14.3195059819658
"89",65624,14.978870386441
"90",65625,11.0078778685572
"91",65626,13.3668086778249
"92",65627,13.1205643614118
"93",65628,13.1084746196399
"94",65629,9.62455115307871
"95",65630,14.8898865720017
"96",65631,40.0496831244971
"97",65632,42.2158453415624
"98",66342,12.5567257596625
"99",66343,13.2854778991607
"100",66344,13.9811654361435
"101",66345,10.5180097688307
"102",66346,12.3954968152894
"103",66347,11.8910978256686
"104",66348,11.5366674866657
"105",66349,9.10653473332676
"106",66350,16.1743817083273
"107",66351,42.5785021240041
"108",66352,43.4254472401877
"109",67062,12.9892823590753
"110",67063,13.8318890378396
"111",67064,14.7498904954948
"112",67065,11.6474970294528
"113",67066,12.9762678722196
"114",67067,12.3296692747031
"115",67068,12.096106726115
"116",67069,8.99371596934014
"117",67070,18.3670688686627
"118",67071,49.8545994365797
"119",67072,63.0239411964677
"120",67782,13.7138407758161
"121",67783,14.4527936807199
"122",67784,14.9686878327773
"123",67785,12.3753037213464
"124",67786,13.894258912428
"125",67787,13.5087750320075
"126",67788,12.9486458430317
"127",67789,10.3660062622107
"128",67790,21.4416065871367
"129",67791,46.7282759365652
"130",67792,68.6065851136899
"131",68502,14.0049636724622
"132",68503,14.5676653765578
"133",68504,15.3065163998417
"134",68505,13.2538793219617
"135",68506,14.3316566580369
"136",68507,13.7786937712614
"137",68508,13.1453494986568
"138",68509,10.5512786075219
"139",68510,11.5363877681525
"140",68511,43.2691902802297
"141",68512,52.1462839343235
"142",69222,14.071373391724
"143",69223,14.7625331505178
"144",69224,15.3838447311958
"145",69225,13.4753227086393
"146",69226,10.399511644249
"147",69227,44.6147863872838
"148",69228,14.0091710940515
"149",69229,11.2090106837273
"150",69230,8.9746662135218
"151",69231,28.8575064299618
"152",69232,30.8140124178159
"153",69943,14.7262909026043
"154",69944,15.6264744215571
"155",69945,5.99024992158886
"156",69946,11.1356416529862
"157",69947,14.9989109062702
"158",69948,14.3986123116196
"159",69949,11.4789578333876
"160",69950,8.69319926443074
"161",69951,19.9960751382169
"162",69952,20.3561913304218
"163",70663,15.1782593765837
"164",70664,15.8615344755545
"165",70665,16.6162987080655
"166",70666,16.4958351550771
"167",70667,15.9617974475675
"168",70668,15.2287087779049
"169",70669,12.6255108445443
"170",70670,1.03082423284731
"171",70671,15.9365425103769
"172",70672,14.2258562806356
"173",71383,15.310947850519
"174",71384,15.6461479676599
"175",71385,32.3389280693012
"176",71386,13.1884012785308
"177",71387,10.787174622862
"178",71388,15.0251853564887
"179",71389,-3.19093930468637
"180",71390,2.01943225037643
"181",71391,17.6734015502925
"182",71392,13.0497271448573
"183",72103,15.2974878521501
"184",72104,15.4742642328088
"185",72105,16.6912525979974
"186",72106,16.7486238128452
"187",72107,17.2328623283171
"188",72108,16.531111084569
"189",72109,13.9660004981253
"190",72110,4.899366976789
"191",72111,-58.7944315588305
"192",72112,4.13746423104835
"193",72113,-2.71505338195708
"194",72823,14.7942329153666
"195",72824,15.5767768186019
"196",72825,16.5780854165756
"197",72826,16.7279752407986
"198",72827,17.0805519925869
"199",72828,17.2287946741893
"200",72829,14.5255096082712
"201",72830,13.2773070047438
"202",72831,5.23163104121641
"203",72832,3.88122625841775
"204",72833,-10.2405376462156
"205",73544,15.5101282406403
"206",73545,17.2105564479344
"207",73546,18.5043586691108
"208",73547,17.5147419573744
"209",73548,17.6434474743663
"210",73549,15.7245380547924
"211",73550,14.7764700368069
"212",73551,11.226509373132
"213",73552,2.30963868652248
"214",73553,-26.1578697089808
