"","X","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","percent_change"
"1",34583,774.681357871396,769.334840465002,768.774954348425,772.438326926161,767.388954445981,762.719300882569,768.855441895442,756.689341723662,760.579385775188,758.061268481633,764.4366242573,769.913756310431,773.150996142487,788.297607712717,804.835240610438,818.536192873869,826.335276466844,831.093471177113,830.521525572007,824.207876369895,831.980688880427,838.023624437458,841.857948264919,846.368220732209,851.628923319802,852.818774809805,847.978942330901,856.293101558249,847.956690077406,847.925752396919,840.746142345067,834.243357531595,825.345254154016,817.150297631199,813.255833422891,817.818670828704,807.445658329303,838.171152628889,851.873802821545,879.004435674436,898.904198986509,933.013497148078,961.930334792325,958.916022760202,991.221546090864,1007.60072063849,1021.21064808209,1032.69910813562,1044.5320995555,1055.13398980357,1069.74375393946,38.0882272524033
"2",34584,654.387034788342,644.581813910575,644.597299057232,645.968094275576,645.178720052359,646.089759007984,648.44907437853,646.892103159163,649.130353525582,644.591135445363,651.005176139321,657.13589858316,657.922359563969,682.382808514509,696.821896465624,708.946224363942,713.599260551866,718.854684321495,713.218726347903,710.629811286913,712.585086593346,720.649490662729,720.197734321068,723.992686430121,726.863927558724,722.009237794521,726.427642123371,720.117611813381,714.568675932098,716.332411109257,708.738669274808,702.096544356058,693.965455104089,686.457471834851,681.467432362171,682.999085529966,698.254777768742,715.522271262183,733.231940694334,758.516332833449,782.980640056699,815.393491648197,847.788151466088,880.472497234319,850.326071506886,860.007879379878,845.831799746523,821.599554135707,829.829760631648,839.56094829544,861.232397598003,31.6090252119014
"3",34585,516.075134711476,512.315868768319,513.156529538197,514.402555138637,516.37799558257,520.166225779333,531.075900087904,540.456639588589,542.809915285205,536.967362405239,546.668297362665,544.114312674525,550.033172541971,560.780827342165,570.72947449316,580.665305523936,581.940559648846,582.974708716814,579.052185184099,583.210576066963,586.110267762412,591.186211937857,583.990115356868,583.685937557896,585.19690967909,584.490055461621,580.029796512538,568.235674527259,569.500154797533,573.369795524566,562.789954797242,559.744013028723,547.714482276388,541.909330957045,538.163010390345,541.024934127964,553.342971802433,568.738983746027,580.350931127448,591.791015867162,611.1356702258,638.308035920127,668.592212617069,696.970069533291,710.808730409772,716.626265442141,722.011769408893,726.596159822791,729.896382433307,737.2999876796,754.018951539703,46.1064292433416
"4",35300,769.887570812036,780.83688802751,777.864810820796,780.349669452863,783.123826427455,788.559780517641,803.352920956975,817.640106952411,821.798745399375,821.458117782524,824.251153481464,823.858985485969,830.40661962758,842.407674559638,856.428422088624,865.032310119407,872.955664976672,883.420782919962,884.651854817744,891.685478858435,899.979837052325,899.182608833794,892.247890671914,900.341397914386,899.600209491147,898.875586340676,887.930560939198,881.694555091221,877.842268035536,876.208450230205,873.72648300378,873.053313269726,866.032606895877,857.987041881065,858.42292943015,870.772953383874,884.665266986774,908.7312068087,928.634557032216,958.743933303559,989.307490747829,1029.05428165939,1072.73246975432,1109.99384032622,1127.16686069063,1143.12971420828,1168.46253356263,1133.3047972229,1134.93454918428,1143.33955990589,1154.40291438027,49.9443500773328
"5",35301,791.9072739835,799.310204960299,797.138596938637,804.50349286613,808.293699491886,818.908549277367,831.738899171484,844.40417440269,847.979853265001,846.945445420619,849.287423456918,851.709967345507,857.684017731861,870.56443908184,891.853091118648,900.890116493271,913.391172400399,925.990318078818,930.780100436918,939.91855272408,949.381801842143,954.088724595498,953.567182469412,957.010937060612,957.590365712604,953.467800062732,948.101196849444,941.045202021501,935.106535547123,931.599383301033,928.743060321484,926.266648579947,918.313066456605,909.749044372689,907.755326674523,916.383783942186,929.556579146988,950.959668277708,969.703064934484,937.989979961596,956.232010002944,962.638386442168,1014.25980369282,1043.71629410413,1062.85657692325,1080.76102656021,1104.34913938151,1071.29311663732,1077.02382223597,1089.64234511797,1103.93098700836,39.401546528964
"6",35302,820.145046680908,824.365565062934,824.230658673801,830.699320456436,832.627775628932,841.294118290138,852.733627667172,862.521533525867,864.636492348496,863.092561921065,864.935620662463,870.939006198498,876.673006229804,894.666751356411,905.215259781687,921.930590423418,933.064655979039,944.239398384653,951.788046478526,958.293498827522,971.918469475963,970.106496319514,983.394514608798,978.506575192932,978.573906442729,974.746115462402,969.430658648456,963.442600910972,955.888607302376,953.033952616267,949.790362679932,943.454738202132,935.232611201818,926.869539547087,927.006952157824,939.423215567812,956.170737055153,977.442893573133,997.010125375707,965.719586802952,981.761483073349,1015.00173122489,1056.12119741824,1088.73978144193,1109.04526711354,1128.79114446884,1152.09242797821,1164.38089528036,1179.45398887137,1187.1621883446,1198.03454897694,46.0759354488984
"7",35303,831.47621690432,826.704413289025,825.164257543309,831.72076003382,830.576723064255,836.03340947318,843.773719432872,849.345292536114,841.067347448064,845.615058534275,848.190255103277,853.950742828122,862.196348700976,885.049986881423,902.770180777918,918.259588384094,933.801756606654,944.350740161382,948.966014711904,951.282189636052,957.02564322072,961.586864788046,966.532980500596,967.529887025958,968.931289275883,966.084162615269,961.663973145331,957.476066656513,961.54960770683,952.705003853004,949.653296866851,943.912135023998,934.553174956629,923.505767100247,923.956524521112,933.318144037025,943.882942894915,962.820353070418,981.365333453627,1009.18684710004,1038.12708960052,1076.72666675428,1112.77112529375,1150.57699347833,1170.07862759358,1187.66722245323,1207.58645988188,1218.50029289808,1231.32080406826,1245.78036858821,1265.57866444153,52.2086427382642
"8",35304,799.909353432934,798.433613403634,799.44066970199,809.789147553788,803.284316085557,807.444377548249,815.590656828685,820.103783513124,822.228664631623,811.24573048016,822.733482387226,828.806275462068,834.599642159966,857.008066887819,878.782758140435,894.283393810768,904.800041837721,914.006422733223,903.584621966806,913.242548037169,918.11872980375,925.49335281888,928.097865147731,933.493728245124,933.328180679391,928.670960486899,927.137495028321,910.54860191652,911.814837521991,918.95844493912,907.131229116935,901.581771168757,892.425134589265,883.832494226757,879.485820138609,885.548108202538,899.473745892689,918.885211481398,949.911164143755,967.469843739872,1001.36127452167,1033.04711532418,1064.94880366052,1108.90445884773,1130.50807617625,1141.48076009115,1150.54458448831,1174.54779119177,1171.74443659473,1187.52212537454,1210.29277435927,51.3037407507626
"9",35305,758.883080796901,751.75693471103,755.797724545137,760.676707267463,765.345662674959,773.507602465945,785.278381426102,796.043558486836,800.010903279693,798.412721878386,803.492449533641,804.286327238047,811.403046210893,825.94522790621,839.611997053471,852.13318191473,859.637179810872,866.854108937755,866.562848596896,869.738121352952,877.456175551821,880.100697476474,877.921102652786,880.214502343806,879.51459865672,875.321679059824,872.503035371526,862.152885362105,860.096885613389,859.051124579566,854.828667413038,851.175566521607,838.066840969061,826.570217905241,822.421130358733,828.045644873054,840.831138247798,859.700108426173,876.142028980144,897.820093732184,923.431562624804,959.075084686243,999.060833674325,1038.40623921484,1055.7580039476,1067.43192503753,1077.04250006742,1083.09107269925,1089.27224638738,1100.07071701169,1119.8885672802,47.5706331605403
"10",35306,669.709080344459,668.37542039011,677.043498219705,675.621353307603,679.671989310337,684.939085600928,696.074112669168,708.4723998044,711.035664192122,711.253934907115,714.341101987676,715.871568642184,725.480321979655,738.115285480685,748.6183506038,758.076598021482,762.296451957174,767.666480724256,768.026416852151,773.015138887959,779.692363047854,782.056482395993,780.765228465877,781.775841602758,782.137417212493,779.596633448728,777.377819522895,768.616651209901,766.525587773076,764.142205213921,762.852094958949,759.56964936522,748.828940075314,739.174577654995,737.014349120663,744.537273733829,757.415150252487,775.845693915548,789.813634187653,807.531244449288,833.405341357533,865.123589664064,901.45112246946,938.07147903746,952.544243806483,966.256735173842,975.340319971534,979.017551994981,984.867389017082,994.904240272476,1009.90780275444,50.7979856320597
