"","X","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","percent_change"
"1",49060,123.493213749375,131.618067858999,135.881588704408,137.234382249242,138.885917936524,139.814122930788,143.826014671792,151.377465932972,148.53211771491,149.073282061544,153.229389487273,161.410986453718,162.928749013865,160.163676813587,154.198416007748,151.365328438749,151.613804482968,159.063504975442,157.169904658274,151.899297042253,149.356910024138,142.574269472193,140.090316118917,146.581092209432,145.792332387532,148.359773383262,153.209109537619,153.677371235403,154.967065044368,151.640598899492,147.725312772672,143.393157917889,149.04466042028,157.614630545312,164.49291946342,172.367415375861,175.220510195514,171.154459924472,177.161985648664,176.49894306272,180.059337587835,180.489330060557,179.412573033588,171.774306754992,177.01750420415,181.418198566229,180.310121922449,179.324975771713,186.031779359382,186.048529075928,192.85349944386,56.1652608986669
"2",49061,55.2269975054467,56.0585923809651,56.8644110140405,57.6809063026283,58.7187352598323,59.1737702780259,60.2327647589546,60.9233628569758,60.5158447106652,61.1503717680135,61.6214200790528,62.5226478511502,63.238016529316,63.1103804315879,63.3318986663377,63.4553979835448,63.3892014280319,64.8058409542031,64.7204815623613,64.948454900855,65.5240952118365,65.3619311623827,65.3852408740612,65.7097569793223,65.2529727155848,65.4416153215602,65.7551781336992,65.6909424173843,66.4362529229105,65.9560167551589,65.6324466919897,65.3788696693693,65.3565442409185,65.7562476042812,65.8039704810849,66.0673358297929,66.3910725922054,65.0979519852749,65.2841257356777,64.7210049984388,65.0102980450425,64.8854054836198,64.4044461258439,63.387413531883,63.3964532344139,63.7018693843649,62.7827025498565,62.4875146278318,62.0085431496193,61.3961837771224,61.3740204966801,11.1304674686092
"3",49780,753.994854702828,755.82123633469,758.906695066254,760.755233569725,762.732323288119,763.347594505807,765.628343867578,768.100046673348,769.89797567182,773.722980837888,779.37834498033,783.168294807748,788.102010948541,790.061653016461,794.066841321033,797.612735502408,801.237399785252,806.216686034212,808.52519710979,817.388971587087,819.4612444479,824.963657016237,828.044685639586,831.179180300235,833.104289309752,836.784672333201,840.344376647167,844.416285935266,848.001712274355,850.272627799924,853.03112520892,854.172225567438,855.401474507862,858.305439281291,858.326715578895,860.238062498769,861.152081906335,860.048692323051,859.402530651107,855.373282367273,857.754512247316,856.876437899656,856.31453394279,856.415725804829,852.335989554787,850.547222872845,848.549411578604,846.335904425818,845.701059275654,843.365243614298,842.617158046407,11.7537013403769
"4",49781,574.110250309578,575.977127081535,578.051196155289,578.940091452628,580.617699285592,581.926842382126,584.708205369692,586.93684414047,588.475752019327,590.904829952429,593.147135071973,596.45894717988,599.685918258617,601.64309939347,603.775247117954,607.271281307381,609.879770368318,613.851219290924,616.477186420428,620.967633865956,624.422184099539,627.482832166785,630.444297609361,633.641869708917,635.189379516233,637.696469487311,640.367449663695,643.232242482004,646.181073625664,647.838337127188,648.830159576848,650.418792628155,651.956839452586,654.803407720228,655.535483327859,656.078989333266,656.784930630383,654.707241365878,654.80473246355,653.763675906305,654.188811405404,654.247664801365,652.930844858241,651.323225994044,650.315504129009,649.105208777556,647.088483683019,645.410225039164,643.810415595974,643.226492315253,643.135339147834,12.0229675051151
"5",50494,1696.47676922317,1700.31511735204,1704.47691132828,1706.57139233838,1710.70409507703,1714.63257409781,1715.68905045809,1731.31742274965,1719.26108988588,1716.13024518231,1716.31569199116,1721.56187394127,1724.13782606423,1723.77818872279,1731.90849901929,1736.51463200108,1742.50993584195,1755.46527554658,1756.12250772593,1787.13411225151,1788.12343548727,1792.20224628232,1794.01396584843,1806.25036812519,1800.72534516635,1802.24963974688,1809.27110811679,1811.39481671561,1836.16805062867,1847.23165154843,1856.87390618109,1857.95138727303,1859.19738113671,1866.86058509652,1866.21554507855,1869.93436270234,1872.28444960214,1871.03053689281,1869.4435020786,1844.57075311599,1855.44018574595,1858.64289887206,1862.63048391983,1853.14356960175,1858.0718536431,1845.12221267996,1831.59999745478,1806.37411131619,1790.86570359233,1778.53091043524,1769.34795898886,4.29544283114808
"6",50495,1717.46550010973,1720.74506876682,1727.74748111622,1732.05657749796,1737.74975481514,1742.89410186242,1747.13146524038,1763.05596383958,1767.98615346395,1785.88917215623,1787.73734009207,1795.76146263173,1806.16282177421,1810.88873124074,1811.57714908667,1812.06270889498,1816.8463691205,1827.94908084612,1831.11369986154,1855.03130783345,1858.65522626551,1866.73551100152,1868.80755874238,1878.31493476722,1878.30775442972,1883.28904835854,1893.69996516332,1901.58527502223,1910.64669959537,1902.91639202159,1909.4429042566,1909.16137424568,1910.24926316323,1908.41596889368,1911.84074380959,1917.3670275053,1920.37741565711,1915.66993134547,1913.77573759105,1896.62574705992,1905.9382298909,1906.32461899152,1907.86141750334,1900.47210141176,1898.93803086701,1892.09542631556,1871.61056333676,1841.04528467326,1824.74637939461,1810.78644798616,1802.57437623398,4.95549262088944
"7",50496,1752.27876833817,1759.18441498581,1768.37398054353,1773.06061943315,1779.82666120806,1790.75542238251,1789.95066157939,1796.96838572679,1797.00545994565,1808.53561008257,1813.42430225036,1825.78153709678,1836.55504283973,1839.35016420833,1842.21689412107,1844.49562950821,1853.93943014394,1868.27303773787,1874.16911236916,1891.53745729349,1897.95279649248,1904.46457041315,1907.16438120901,1918.70248665675,1927.99696547408,1926.28210019357,1941.78414860404,1956.1382363858,1969.57427180981,1966.26399317493,1974.49222046248,1972.98204135645,1974.27204556537,1976.1958127345,1980.40361355484,1984.70802278373,1983.84056454786,1976.03374323214,1981.25371099762,1968.38597456854,1973.09645537301,1974.78601110419,1974.85377037473,1966.37875140577,1956.85507433681,1954.07902268778,1942.37397428484,1921.46188298858,1911.42357880288,1904.16865107913,1894.54215052381,8.11876424894164
"8",50497,2113.99700494724,2122.40763108569,2135.21514807797,2141.76746735438,2151.369710964,2164.41923053033,2161.78502652887,2169.20120499796,2167.22434163798,2179.79150358188,2187.29994464936,2202.95200089225,2218.34249866102,2220.44716826107,2225.50180157317,2235.60982461766,2247.4114369656,2265.70823830074,2273.515143419,2293.90845082023,2301.06258604137,2309.46167352403,2313.82026896653,2326.21560831044,2335.02455258326,2336.07982185264,2358.28993641844,2377.34329808128,2397.09451306315,2394.51770349174,2403.085685571,2401.34661688067,2401.69510130721,2415.37783426148,2416.75151984024,2410.3376730641,2404.07518734333,2389.83507225031,2392.54920920617,2376.99081816116,2382.33385888694,2384.49132757721,2382.82972012756,2374.29199449842,2363.96571282769,2357.74804945601,2345.77471469383,2323.26946915187,2313.38846105856,2306.78812888906,2299.11779621571,8.75690887145263
"9",50498,2083.9391445305,2094.12261047264,2110.42812963189,2117.93299979885,2127.64132299172,2137.98820307035,2148.96032173156,2163.89002784506,2165.82441386948,2182.06524643611,2191.63566026674,2218.3686269908,2229.01912974558,2231.07660067065,2237.52546664591,2249.03458814347,2263.62706660658,2282.75296415872,2291.30025109037,2309.04283929255,2319.17459971506,2330.67478049117,2332.10226857811,2342.69641503799,2348.07329891949,2353.47315547292,2363.03639894033,2373.33941516575,2388.66003459857,2380.82541924087,2382.60562324418,2376.85993729398,2380.58160022853,2393.45614320462,2396.48835621202,2386.73254366288,2374.72906739806,2357.78038986271,2356.93638809608,2343.21761425404,2344.93268010444,2345.97596989243,2343.96141458674,2337.17509400827,2332.45348290009,2326.66640421443,2318.50021189581,2302.01551366068,2296.15401758854,2294.35475757011,2294.30382555647,10.0945692957536
"10",50499,1773.64792249357,1784.05461538125,1797.40075389326,1803.90109526144,1813.64718578378,1821.79731547768,1829.35168526615,1841.96410588041,1838.97234134153,1849.06581929069,1855.83767565216,1879.08334458158,1888.72622701285,1890.6018468713,1896.63928903822,1907.85732055176,1917.7816629225,1935.2492868222,1944.39716641674,1958.6152379824,1967.03146082694,1973.79034587962,1976.57194199256,1985.31130416695,1988.63952914132,1994.65541461169,2004.57222647696,2013.37725431904,2031.25792972793,2026.42511855689,2026.64380555991,2024.37157891647,2028.22464303483,2036.45549909506,2040.10298589947,2042.41510475141,2043.38892090253,2035.87582829548,2037.87829303665,2031.2550132605,2032.93954470399,2036.66156668554,2035.45661649496,2028.43413465095,2025.8585767612,2022.44958075555,2019.77980742937,2005.61215957751,2000.98826029256,2004.82519106969,2009.8101256245,13.3150553802649
