"","X","percent_change"
"1",49060,46.8116169483556
"2",49061,41.5425753677982
"3",49780,-9.21738111143378
"4",49781,-11.560406677255
"5",50494,2.62137784942556
"6",50495,2.2852161806942
"7",50496,2.64281649564288
"8",50497,7.38998818436824
"9",50498,6.7814125853811
"10",50499,5.29013036205928
"11",50500,1.79979997099562
"12",50501,-8.95505301665448
"13",51211,-99.9999999999902
"14",51212,-100.000000000003
"15",51213,-1.74800383131237
"16",51214,1.78202990067141
"17",51215,3.12948968898099
"18",51216,3.41176828822648
"19",51217,7.76953854224565
"20",51218,7.89885672326016
"21",51219,7.49211078236392
"22",51220,4.82893017624396
"23",51221,-3.97293381596124
"24",51931,-100.000000000016
"25",51932,-95.8599243214083
"26",51933,-21.7782202411398
"27",51934,-12.7529191960763
"28",51935,-6.50904061409684
"29",51936,-4.83605466029397
"30",51937,8.23002482078155
"31",51938,9.17123172863137
"32",51939,9.00673759599553
"33",51940,6.2841878312911
"34",51941,1.84785686005527
"35",51942,1.29963647722287
"36",51943,0.858327395448255
"37",51944,-25.4536230486379
"38",52651,NA
"39",52652,-99.4120610104665
"40",52653,-92.858166456051
"41",52654,-28.5846587826582
"42",52655,-11.3337657667599
"43",52656,-5.2282432393768
"44",52657,8.42421758106777
"45",52658,9.42248079154079
"46",52659,9.85645944288541
"47",52660,9.18269789373787
"48",52661,8.05251550230164
"49",52662,5.91668147052955
"50",52663,71.0441214830114
"51",52664,35.7361234284753
"52",53372,-99.9999999999995
"53",53373,-95.2943561476775
"54",53374,-94.4024462394869
"55",53375,-93.2455607427043
"56",53376,-8.0590317869743
"57",53377,2.87719203681398
"58",53378,1.91536745926967
"59",53379,7.73901394370779
"60",53380,8.50482029263348
"61",53381,9.85344837589169
"62",53382,7.18388503547911
"63",53383,-0.934799436866731
"64",53384,-11.8707430560987
"65",53385,-29.1839113093849
"66",53386,-26.2505837163055
"67",54092,-99.9999999999931
"68",54093,-99.9999999999994
"69",54094,-95.8788207668158
"70",54095,-94.3792581780133
"71",54096,-93.4177529136275
"72",54097,0.879783256930839
"73",54098,4.59892965536892
"74",54099,9.29478840530581
"75",54100,8.59607520547491
"76",54101,7.73833263574679
"77",54102,7.79179500373022
"78",54103,3.78445412841943
"79",54104,-6.59169659554139
"80",54105,-12.6822927903087
"81",54106,-7.92151988397496
"82",54813,-100.000000000005
"83",54814,-100.000000000001
"84",54815,-97.9504773536155
"85",54816,-95.3074399991679
"86",54817,-93.8054759009908
"87",54818,-5.96396486428795
"88",54819,-6.1802598392221
"89",54820,-6.59187724974002
"90",54821,4.63103978537201
"91",54822,2.40426054305036
"92",54823,-1.35815087209926
"93",54824,-3.2894420266756
"94",54825,-10.9954567334707
"95",54826,-4.01981937141543
"96",55533,NA
"97",55534,-100.000000000008
"98",55535,-99.9999999999962
"99",55536,-98.2401315342504
"100",55537,-95.2108405285319
"101",55538,-94.0952089303676
"102",55539,-92.7868294785095
"103",55540,-22.8022034505476
"104",55541,1.20951129575878
"105",55542,1.72945967833712
"106",55543,-1.13324834268746
"107",55544,-1.14024171672352
"108",55545,-7.06699699748474
"109",55546,-24.3315411766232
"110",55547,-4.36629334659738
"111",56255,-100.000000000005
"112",56256,-100.000000000009
"113",56257,-99.5197116390817
"114",56258,-96.343942357957
"115",56259,-95.3053515883166
"116",56260,-93.5462589584317
"117",56261,-23.6231785701267
"118",56262,-9.99087363564963
"119",56263,-13.3358047739699
"120",56264,-13.5414214275659
"121",56265,-17.7749005633022
"122",56266,-28.4539919317528
"123",56267,-41.7068867142604
"124",56268,-28.4023331634162
"125",56269,-41.4829141388482
"126",56270,-38.6792073985969
"127",56271,-39.648174172243
"128",56976,-99.9999999999874
"129",56977,-99.9999999999955
"130",56978,-100
"131",56979,-99.28137626825
"132",56980,-95.7005338727717
"133",56981,-87.0221749710273
"134",56982,-87.186276753917
"135",56983,-85.7662817087768
"136",56984,-17.2307382542722
"137",56985,-18.6714203910096
"138",56986,-19.0744036531481
"139",56988,-56.134365814997
"140",56989,-1.73429596494031
"141",56990,-4.73022455077824
"142",56991,3.09512695726685
"143",56992,-58.9739472038277
"144",56993,-59.2552457724867
"145",57697,-100.000000000004
"146",57698,-100.000000000002
"147",57699,-99.9999999999956
"148",57700,-99.5635116516615
"149",57701,-91.1655099927644
"150",57702,-90.8335956136746
"151",57703,-89.8357212895729
"152",57704,-88.9832635977582
"153",57705,-18.2664063314988
"154",57706,-17.0447565722402
"155",57707,-10.2804803284321
"156",57708,-45.7749825877118
"157",57710,-3.55608086329792
"158",57711,4.75708764184351
"159",57712,4.11130025687474
"160",57713,0.417302339239273
"161",57714,-36.8409498805186
"162",58418,-100.000000000052
"163",58419,-100.000000000002
"164",58420,-99.9999999999989
"165",58421,-99.9999999999979
"166",58422,-96.7285040143641
"167",58423,-92.7422522841359
"168",58424,-90.6514140648347
"169",58425,-89.1730118731506
"170",58426,-16.4073592189271
"171",58427,-7.94816878413678
"172",58428,-2.38324015684329
"173",58429,1.8211445780979
"174",58430,-41.66719824553
"175",58431,2.84748250356038
"176",58432,-1.2795328769698
"177",58433,4.42293236242883
"178",58434,-1.32852301566441
"179",58435,1.24843100762556
"180",59140,-99.9999999999842
"181",59141,-99.9999999999971
"182",59142,-100
"183",59143,-100.000000000002
"184",59144,-97.0325291431324
"185",59145,-91.2517282790083
"186",59146,-90.3731212982767
