"","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050"
"49780",44.5658642308736,44.5653982938716,44.5588892287269,44.5448863374638,44.5807442056381,44.6121694448022,44.6456004620799,44.6913401832448,44.796092756703,44.9103131763902,44.972459397317,45.0509129168691,45.1211509588607,45.1733539026962,45.240361113098,45.3495616566097,45.5011576535516,45.6470986862127,45.8427303191013,46.0102545602016,46.1738447128986,46.3125372163732,46.4671131917844,46.615390075496,46.7371621315334,46.88451169685,47.0351844075582,47.192487569931,47.3127539901875,47.4025556969632,47.4973227621568,47.6323809363944,47.7502910414211,47.8813875884542,48.0176825560914,48.0871913255823,48.1494911528903,48.1924115723109,48.1933039533195,48.230857261484,48.2637473551625,48.3121960411068,48.3666960360335,48.404378638381,48.4600546702255,48.5083143698162,48.5501586957848,48.587005741918,48.6120147735161,48.6413302867957,48.6863411076838
"49781",29.5970977210338,29.5975724016503,29.6059848067799,29.6175447337454,29.6454693551206,29.6834633322803,29.7216053272577,29.7743980159255,29.8534928412007,29.9213087256893,29.9706459348263,30.0529974706328,30.124143705947,30.1756012866317,30.2224821358849,30.2988447848901,30.3894433477992,30.4878409081024,30.609410380788,30.7120217800205,30.8304781582059,30.9105031428015,30.9975693354164,31.0855825406818,31.1907138449641,31.2902151124822,31.3984897717248,31.5087041371206,31.589080140806,31.6373507392453,31.6923462696629,31.7756991329419,31.8541838417558,31.9458344576573,32.045500691892,32.112824630924,32.1660953427529,32.2012497879219,32.223777774284,32.2630724168226,32.2783278770642,32.3370793371466,32.3833277439236,32.4287092650329,32.452675188075,32.4784049326826,32.508596407442,32.5231537324127,32.5456021793131,32.5959669767159,32.6300328970266
"50494",169.488364188231,169.372445970317,169.350851722236,169.38169019137,169.388217794071,169.484405234709,169.611173149766,169.890956989253,170.157694991006,170.435072531722,170.69623128059,171.030330863523,171.228474260565,171.406696631892,171.744980489157,172.177393340604,172.556483974453,173.036553894201,173.565404749929,174.083400039004,174.512783593843,175.030325855887,175.481365059038,175.832455269304,176.315931208238,176.696075272696,177.212084877814,177.590756972476,178.005223868908,178.346247821836,178.738773579296,179.010374065656,179.315802757959,179.655175320223,180.000642491356,180.289690333181,180.457487209285,180.553105905795,180.689998341267,180.68024391507,180.721360959573,180.798459894667,180.911132151035,180.991110523126,180.953475236604,180.933268261311,180.801241886204,180.526956569358,180.393082441972,180.215060132134,180.095074848759
"50495",146.258205899327,146.339822091343,146.43043253718,146.527886530479,146.599629853807,146.713451396931,146.868714737734,147.163590934429,147.372642529237,147.690335789744,147.971910303143,148.261815623272,148.492911444881,149.041163102462,149.978919340695,151.029388903898,151.972272326099,152.658571216723,153.302373542302,153.972707301937,154.531638078999,155.204981707434,155.741379247438,155.899436474175,156.151101825422,156.070939239588,155.898087554117,155.455089278245,155.167254629076,154.986097533006,154.93782034684,154.836098072609,154.512237132437,154.042531443227,153.348031980451,152.638371289572,151.794561808699,151.320170403994,150.683747956177,150.040728240661,149.591610374847,149.108205861262,148.815470160355,148.866308937115,148.535451366556,148.291509745414,148.018222877041,147.722278097849,147.355080502552,146.74941816405,146.075642096099
"50496",137.671816978517,137.600809126288,137.580989883033,137.574970472783,137.576549628216,137.60334427219,137.710196365565,137.914362939249,138.062142420979,138.340265290679,138.543540618143,138.830623637296,139.04122788171,139.256988361841,139.595308804343,139.974488683208,140.430899703067,140.90074313853,141.377878608753,141.822220693848,142.252357274658,142.762614886919,143.176356272435,143.534601135298,144.008176372766,144.390348208994,144.781586489569,145.095431431977,145.438888104706,145.706509204026,146.052161827405,146.310490005266,146.622635586457,146.918044710583,147.114983889337,147.376197826805,147.431415676873,147.487332542965,147.611113137152,147.653412172575,147.746915374801,147.772521554057,147.877868480078,147.95748292539,147.950182944179,147.993357117319,148.010506704545,147.926060811382,147.91571559498,147.851581654445,147.800233340255
"50497",166.629564517981,166.518829836154,166.460364957749,166.450172057558,166.444913066266,166.472090683174,166.599818807603,166.836462150508,167.040973921402,167.288487885453,167.536028020653,167.801068412209,168.06923439657,168.422882985168,168.757949733797,169.133597250432,169.571440688798,170.060001427011,170.565267503315,171.073973006613,171.556596585926,172.115799250698,172.607108930223,173.040197900095,173.579662035163,174.065536101398,174.677975040628,175.121299980741,175.617379549118,176.055426097768,176.573479187818,177.019441451472,177.556434703365,177.915323178468,178.29419041371,178.764461750112,179.062720158256,179.313880965864,179.613870210185,179.826214214312,180.106544404006,180.321485082255,180.591656555415,180.818539306215,180.949287808854,181.06983704269,181.097539449102,181.136404419234,181.254076643854,181.309633705964,181.393849974923
"50498",161.076510166731,161.060044050769,161.074163787796,161.120217923941,161.177379881513,161.244113939645,161.429330208511,161.669760562311,161.948103047721,162.260108064385,162.530875206402,162.851861643263,163.231825893147,163.566373236628,163.861845055162,164.243031023903,164.696979034066,165.187383051978,165.683392609976,166.160029986991,166.658686120389,167.126652091108,167.55957752872,167.991237478663,168.50308443814,169.052440912761,169.583279468219,170.133221108246,170.562347876706,170.908931120343,171.345071801353,171.838029304164,172.272030046659,172.626995057889,173.010610286861,173.380274039648,173.703730822909,173.965309314976,174.305531062166,174.538188701975,174.842841219559,175.151676402221,175.485515181167,175.723780929555,175.9323451454,176.060098404622,176.259428731789,176.316156191017,176.575960714318,176.782627636095,176.973265575205
"50499",129.698124540894,129.730052195657,129.773689099056,129.839754277354,129.920544612479,130.059228356264,130.19986620676,130.416657949048,130.666465295256,130.933761210615,131.156113011357,131.481266450973,131.828111949007,132.122591067998,132.367361205245,132.742111111936,133.123440885604,133.533939896389,133.947272750339,134.313601159111,134.630298877577,134.959105436704,135.308841912731,135.626305627926,136.010823424842,136.376862186125,136.816505211481,137.250798550935,137.589470032348,137.812601871477,138.115903374731,138.496333784532,138.846463538495,139.124692102029,139.443712459809,139.687678043901,139.967460666756,140.174741238511,140.459603901696,140.679878920114,140.912666930094,141.201071641752,141.468630054713,141.696843732816,141.909904259597,142.055672921794,142.282859003677,142.359893425138,142.615525437799,142.874807642096,143.08150360519
"50500",84.5606537321219,84.5790398913353,84.6096428256216,84.6668196394579,84.7203977325783,84.811637486202,84.9037534748258,85.0522331242218,85.2163994282088,85.3611105842063,85.5033084538186,85.7433768638852,85.9806604419045,86.1778014067952,86.3454925239308,86.5871894003101,86.8335250702694,87.0969379188705,87.3688159107677,87.6056882062323,87.833747456235,88.057542724214,88.2919809051482,88.5072765720586,88.7749739302061,89.0338569643429,89.3218590087688,89.6067451951031,89.8449686957857,90.0108939788088,90.2102854207886,90.4583402881933,90.6915429534515,90.9178026171452,91.1304830295411,91.3590982839459,91.5309248720866,91.6566651407243,91.8255305510954,91.9650724203962,92.0879700427453,92.3075940804485,92.4698200429281,92.6080865426942,92.7345937108339,92.8015003969701,92.9338177493898,92.9669145993375,93.1134664383119,93.2719731069508,93.3930126490987
"50501",19.1228524916853,19.1173988478086,19.1124304446012,19.1075191349441,19.0951779456309,19.0824493796903,19.0773832372357,19.0928795519141,19.1095829438781,19.1314404097313,19.1567845157703,19.166905200628,19.1769410074362,19.1983991688175,19.2414997703393,19.293723347352,19.3482309672566,19.3982546957347,19.4579432684861,19.5342299634131,19.5859740340991,19.6716405241531,19.7486145577647,19.811132603622,19.8808291596231,19.95315671253,20.0394529637775,20.1112413974536,20.1879303394401,20.2824624825667,20.369509057126,20.43342890659,20.4977281856595,20.5658954254703,20.6213390785218,20.6582726003956,20.6847214940201,20.7158522636715,20.7499868173112,20.7510083950452,20.7831684186387,20.7904960303827,20.7989461607542,20.8231150690097,20.8374655579463,20.8522828123376,20.8661480860955,20.854392963903,20.8564662562096,20.8224671705679,20.815389444066
